# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechA_ar1p7_seis0-20.ini
# Process start: 2015-11-03T10:19:47.672925
# Process finish: 2015-11-03T11:03:50.671577
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
6.309573,0.893367,0.863304,0.825556,0.778801,0.722250,0.656734,0.585209,0.511621,0.439605,0.372283,0.311903,0.260297,0.219931,0.192130,0.174756,0.164139,0.157629,0.153874,0.151887,0.150894,0.150406
7.943282,0.914519,0.890096,0.859177,0.820407,0.772489,0.714767,0.648329,0.576344,0.502764,0.431166,0.364648,0.306212,0.259277,0.225995,0.204643,0.191348,0.183028,0.178035,0.175262,0.173830,0.173111
10.000000,0.931610,0.911869,0.886729,0.854935,0.815123,0.766030,0.707149,0.639834,0.567449,0.493935,0.422858,0.358079,0.304232,0.264699,0.238586,0.222048,0.211555,0.205074,0.201321,0.199312,0.198280
12.589254,0.945368,0.929473,0.909141,0.883266,0.850576,0.809703,0.759425,0.699399,0.631256,0.558539,0.485193,0.415454,0.354890,0.308484,0.276770,0.256307,0.243192,0.234940,0.229984,0.227215,0.225758
15.848932,0.956410,0.943650,0.927272,0.906331,0.879704,0.846098,0.804145,0.752673,0.691528,0.622621,0.549665,0.477111,0.410874,0.357360,0.319219,0.294045,0.277772,0.267391,0.260980,0.257259,0.255242
19.952623,0.965254,0.955033,0.941880,0.925003,0.903439,0.876039,0.841497,0.798446,0.745779,0.683549,0.613958,0.541165,0.471099,0.411004,0.365848,0.335117,0.315028,0.302096,0.293963,0.289083,0.286338
25.118864,0.972324,0.964152,0.953613,0.940055,0.922667,0.900462,0.872271,0.836771,0.792606,0.738746,0.675473,0.605356,0.533817,0.468512,0.416363,0.379302,0.354644,0.338653,0.328454,0.322168,0.318512
31.622777,0.977968,0.971443,0.963015,0.952149,0.938174,0.920260,0.897397,0.868395,0.831919,0.786624,0.731559,0.667117,0.596853,0.528296,0.469953,0.426229,0.396236,0.376560,0.363897,0.355947,0.351178
39.810717,0.982470,0.977266,0.970535,0.961843,0.950640,0.936237,0.917781,0.894243,0.864410,0.826937,0.780460,0.723761,0.657746,0.588410,0.525352,0.475292,0.439466,0.415437,0.399818,0.389877,0.383766
50.118723,0.986057,0.981910,0.976541,0.969598,0.960635,0.949084,0.934240,0.915229,0.890997,0.860314,0.821769,0.773404,0.713888,0.646616,0.580897,0.525500,0.483871,0.454939,0.435801,0.423487,0.415772
63.095734,0.988913,0.985611,0.981332,0.975793,0.968632,0.959388,0.947481,0.932182,0.912600,0.887657,0.856043,0.815610,0.763658,0.700898,0.634912,0.575631,0.528750,0.494754,0.471588,0.456440,0.446817
79.432823,0.991186,0.988558,0.985150,0.980736,0.975022,0.967636,0.958104,0.945828,0.930063,0.909893,0.884163,0.850811,0.806520,0.749867,0.685937,0.624519,0.573248,0.534423,0.506981,0.488560,0.476656
100.000000,0.992994,0.990903,0.988191,0.984675,0.980121,0.974226,0.966608,0.956779,0.944124,0.927879,0.907055,0.879798,0.842696,0.792890,0.732864,0.671149,0.616589,0.573430,0.541747,0.519754,0.505186
125.892541,0.994432,0.992769,0.990612,0.987813,0.984185,0.979486,0.973406,0.965548,0.955413,0.942368,0.925585,0.903460,0.872804,0.830009,0.775219,0.714866,0.658188,0.611275,0.575614,0.550029,0.532539
158.489319,0.995576,0.994253,0.992537,0.990311,0.987423,0.983680,0.978832,0.972559,0.964456,0.954005,0.940521,0.922650,0.897565,0.861469,0.812720,0.755250,0.697677,0.647648,0.608283,0.579182,0.558633
199.526231,0.996484,0.995433,0.994069,0.992298,0.990000,0.987020,0.983158,0.978156,0.971686,0.963329,0.952522,0.938141,0.917760,0.887783,0.845459,0.792205,0.734999,0.682475,0.639630,0.607107,0.583510
251.188643,0.997207,0.996371,0.995287,0.993879,0.992051,0.989680,0.986605,0.982620,0.977460,0.970786,0.962141,0.950601,0.934127,0.909507,0.873510,0.825488,0.770090,0.715900,0.669773,0.633856,0.607257
316.227766,0.997781,0.997117,0.996255,0.995135,0.993682,0.991796,0.989349,0.986176,0.982064,0.976741,0.969836,0.960595,0.947332,0.927274,0.897188,0.855011,0.802856,0.748096,0.698984,0.659614,0.629962
398.107171,0.998237,0.997709,0.997024,0.996135,0.994979,0.993479,0.991533,0.989008,0.985734,0.981491,0.975983,0.968596,0.957948,0.941703,0.916882,0.880688,0.833013,0.779105,0.727603,0.684682,0.651767
501.187234,0.998599,0.998180,0.997636,0.996929,0.996010,0.994818,0.993270,0.991261,0.988656,0.985277,0.980887,0.974990,0.966462,0.953362,0.933073,0.902608,0.860238,0.808717,0.755854,0.709505,0.673033
630.957344,0.998887,0.998554,0.998122,0.997560,0.996830,0.995882,0.994652,0.993054,0.990981,0.988292,0.984796,0.980093,0.973274,0.962746,0.946274,0.921014,0.884319,0.836605,0.783773,0.734447,0.694168
794.328235,0.999116,0.998852,0.998508,0.998061,0.997481,0.996728,0.995750,0.994480,0.992831,0.990692,0.987909,0.984162,0.978718,0.970278,0.956971,0.936248,0.905133,0.862241,0.811046,0.759710,0.715649
1000.000000,0.999298,0.999088,0.998815,0.998460,0.997999,0.997400,0.996623,0.995613,0.994303,0.992601,0.990387,0.987404,0.983062,0.976309,0.965599,0.948730,0.922795,0.885307,0.837299,0.785290,0.737803
