# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechR_ar1p7_seis0-20.ini
# Process start: 2015-11-03T11:25:39.395881
# Process finish: 2015-11-03T11:36:08.712936
# rup_dim_model = WC94, mech = R, LW = False, AR = 1.7, ndip = 4, mindip = 0.610865, maxdip = 0.872665, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
1.995262,0.111047,0.173151,0.244254,0.307857,0.349665,0.360929,0.341685,0.302019,0.254612,0.208203,0.167031,0.132607,0.105454,0.086352,0.075740,0.071772,0.070934,0.070868,0.070867,0.070867,0.070867
2.511886,0.116759,0.192051,0.294638,0.407171,0.503157,0.561279,0.569733,0.531807,0.465267,0.389632,0.317253,0.253920,0.202283,0.164692,0.142625,0.133405,0.130980,0.130657,0.130643,0.130643,0.130643
3.162278,0.120359,0.203380,0.331264,0.499479,0.676177,0.819564,0.898157,0.896797,0.825827,0.715725,0.595681,0.483226,0.387583,0.315468,0.271037,0.250665,0.244290,0.243131,0.243060,0.243060,0.243060
3.981072,0.122796,0.210376,0.353872,0.570024,0.843937,1.119110,1.330703,1.432748,1.407805,1.279865,1.099445,0.910058,0.738735,0.604017,0.517407,0.474654,0.459198,0.455551,0.455163,0.455153,0.455153
5.011872,0.124507,0.215033,0.367509,0.614984,0.978599,1.421546,1.846042,2.153532,2.278443,2.204047,1.979845,1.687323,1.394522,1.151172,0.987903,0.902182,0.867155,0.856934,0.855284,0.855203,0.855204
6.309573,0.125735,0.218283,0.376425,0.641593,1.067256,1.675368,2.385071,3.033297,3.473291,3.612329,3.442075,3.057452,2.594389,2.174060,1.876685,1.711958,1.637996,1.612786,1.607630,1.607300,1.607302
7.943282,0.126632,0.220605,0.382605,0.658699,1.119215,1.848068,2.856221,3.983272,4.965344,5.583439,5.709551,5.362751,4.725866,4.049278,3.533078,3.231083,3.084680,3.027452,3.012656,3.010916,3.010862
10.000000,0.127296,0.222295,0.387000,0.670465,1.152155,1.950459,3.191323,4.849656,6.625892,8.099775,8.946780,8.998468,8.348444,7.387239,6.551823,6.028178,5.756663,5.638410,5.602450,5.597033,5.596964
12.589254,0.127793,0.223543,0.390187,0.678791,1.174592,2.014320,3.395402,5.497226,8.205896,10.982258,13.169808,14.288522,14.137818,13.076155,11.879086,11.041700,10.574435,10.352958,10.277223,10.263896,10.264141
15.848932,0.128171,0.224474,0.392533,0.684805,1.190380,2.057166,3.519759,5.904004,9.447229,13.841269,18.143351,21.334060,22.679723,22.170397,20.822253,19.661544,18.945379,18.577677,18.438566,18.410722,18.411396
19.952623,0.128465,0.225179,0.394279,0.689220,1.201739,2.087142,3.601722,6.146584,10.252799,16.196070,23.268140,29.835213,34.190838,35.525368,34.765231,33.553534,32.651201,32.139563,31.936424,31.907869,31.923607
25.118864,0.128696,0.225725,0.395597,0.692497,1.210049,2.108611,3.658698,6.303673,10.726260,17.773728,27.666281,38.884956,48.363887,53.615800,54.969551,54.582316,53.903906,53.417078,53.227982,53.249694,53.314306
31.622777,0.128880,0.226155,0.396612,0.694961,1.216203,2.124263,3.699312,6.412103,11.028133,18.701313,30.729482,47.003375,64.161551,76.953352,83.478538,85.836749,86.387633,86.407754,86.474738,86.682023,86.902588
39.810717,0.129025,0.226495,0.397408,0.696850,1.220815,2.135827,3.728814,6.489006,11.234762,19.284772,32.571473,52.977078,79.381006,105.032688,123.038140,132.629588,136.781569,138.427155,139.264564,139.957178,140.555183
50.118723,0.129140,0.226764,0.398038,0.698326,1.224333,2.144468,3.750557,6.544657,11.380529,19.679089,33.705897,56.763849,92.105586,135.897810,175.597983,201.594109,214.670762,220.488289,223.341308,225.169641,226.509556
63.095734,0.129231,0.226977,0.398536,0.699493,1.227073,2.151029,3.766759,6.585560,11.485589,19.955689,34.459623,59.203881,102.427643,168.569361,242.881122,300.539128,333.270120,348.720636,356.133330,360.321866,363.189258
79.432823,0.129304,0.227146,0.398931,0.700416,1.229234,2.156115,3.779006,6.615958,11.562570,20.154190,34.985098,60.828122,110.171976,200.940731,324.570540,437.696551,510.247232,547.091481,564.790645,574.210229,580.149454
100.000000,0.129361,0.227280,0.399244,0.701148,1.230946,2.160121,3.788459,6.638847,11.619636,20.299145,35.360468,61.931737,115.721040,231.184954,418.549588,620.460351,768.252471,850.315879,890.241298,910.726358,922.740513
125.892541,0.129407,0.227386,0.399492,0.701728,1.232301,2.163291,3.795884,6.656431,11.662464,20.406348,35.633592,62.714017,119.761666,257.859815,521.532021,854.544831,1134.586493,1306.834621,1394.490749,1438.429188,1462.687881
158.489319,0.129443,0.227471,0.399689,0.702188,1.233375,2.165802,3.801758,6.670200,11.695205,20.486558,35.835106,63.281100,122.524913,277.788844,621.301383,1131.437258,1632.920567,1980.088389,2168.926393,2262.790932,2312.886497
199.526231,0.129472,0.227538,0.399846,0.702552,1.234227,2.167792,3.806409,6.681082,11.720746,20.547579,35.985450,63.698948,124.495487,292.908968,715.268491,1447.997339,2288.844017,2950.950673,3343.792159,3543.271814,3645.759688
251.188643,0.129494,0.227591,0.399970,0.702842,1.234902,2.169369,3.810095,6.689700,11.740909,20.594986,36.099307,64.010312,125.942438,303.729522,791.655955,1773.933048,3096.679466,4301.033128,5093.941975,5516.471403,5729.831401
316.227766,0.129512,0.227633,0.400068,0.703071,1.235438,2.170619,3.813016,6.696526,11.756874,20.632352,36.187372,64.245457,127.022117,311.394596,849.149203,2084.776772,4034.013864,6105.403747,7645.031530,8526.359879,8972.521190
398.107171,0.129527,0.227666,0.400146,0.703254,1.235863,2.171612,3.815332,6.701937,11.769519,20.661930,36.256632,64.426577,127.838890,317.037937,892.250268,2361.754015,5063.921323,8419.522748,11269.127687,13058.601180,13994.635433
501.187234,0.129538,0.227693,0.400208,0.703398,1.236200,2.172399,3.817169,6.706226,11.779541,20.685356,36.311430,64.568508,128.466308,321.279021,922.728115,2572.640250,6066.468774,11161.968863,16201.367460,19744.255953,21707.476386
630.957344,0.129547,0.227714,0.400257,0.703513,1.236468,2.173024,3.818627,6.709629,11.787486,20.703918,36.354827,64.680582,128.954483,324.513788,944.987353,2733.509979,7007.393362,14289.515074,22684.900133,29378.593154,33408.300545
794.328235,0.129554,0.227731,0.400297,0.703604,1.236681,2.173520,3.819784,6.712329,11.793788,20.718634,36.389211,64.769271,129.337166,327.006763,961.660361,2849.631837,7769.853250,17493.814899,30645.734727,42759.109799,50839.168795
1000.000000,0.129560,0.227744,0.400328,0.703677,1.236850,2.173914,3.820703,6.714471,11.798787,20.730304,36.416467,64.839513,129.638685,328.944870,974.345546,2933.027719,8346.295347,20544.645081,39863.584029,60611.089395,76222.542432
