# Process start: 2015-11-02T21:39:56.932481
# Process finish: 2015-11-03T00:12:32.355497
# rup_dim_model = S14, mech = N, LW = False, AR = 1.0, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,0.692742,0.729828,0.802981,0.942229,1.201001,1.673451,2.523610,4.032914,6.676417,11.376530,20.559197,37.784551,62.577209,87.877719,106.339950,116.878229,122.098313,124.780460,126.386888,127.402150,127.907432
50.118723,0.469349,0.511432,0.590953,0.738245,1.007126,1.492413,2.359724,3.895002,6.586441,11.420300,21.407552,43.011534,79.401450,122.305676,158.000749,180.661978,192.642392,198.637324,201.985340,204.016016,205.137781
63.095734,0.323776,0.369194,0.452962,0.605628,0.881334,1.375523,2.255382,3.811296,6.544221,11.493024,22.119425,47.549192,97.286869,165.851888,232.126864,279.125684,305.742260,319.068196,326.112234,330.333247,332.913305
79.432823,0.230021,0.277626,0.364179,0.520384,0.800643,1.300960,2.189948,3.761902,6.528838,11.571297,22.654677,51.155593,115.614726,219.174579,334.186408,425.492838,481.970089,511.702857,527.066785,535.884635,541.172610
100.000000,0.170088,0.219108,0.307463,0.465972,0.749243,1.253760,2.149369,3.733669,6.527719,11.644369,23.062473,53.994434,132.420776,277.475182,463.301201,632.531722,748.736770,813.767868,846.809897,864.711420,875.298043
125.892541,0.131961,0.181886,0.271396,0.431392,0.716648,1.224040,2.124448,3.718211,6.533665,11.708411,23.375482,56.000108,145.387982,335.735956,619.591227,916.806678,1143.041370,1278.987033,1349.881508,1387.291055,1409.098705
158.489319,0.107774,0.158272,0.248515,0.409463,0.696019,1.205383,2.109279,3.710271,6.542547,11.762732,23.617221,57.432958,155.661908,392.958548,800.350849,1287.536480,1705.373265,1981.186376,2132.976858,2211.484662,2255.232075
199.526231,0.092454,0.143311,0.234013,0.395567,0.682975,1.193699,2.100146,3.706669,6.552113,11.807885,23.805109,58.493456,163.281328,440.063450,984.582356,1737.843074,2479.612163,3020.823826,3337.152472,3500.723321,3588.316923
251.188643,0.082758,0.133838,0.224828,0.386763,0.674731,1.186399,2.094728,3.705514,6.561314,11.844992,23.951792,59.293199,168.642901,476.735633,1169.692092,2277.180447,3519.649174,4526.409800,5164.043339,5508.146259,5689.017782
316.227766,0.076627,0.127845,0.219011,0.381188,0.669523,1.181851,2.091576,3.705655,6.569617,11.875366,24.067375,59.905363,172.584416,505.560846,1338.690520,2861.776801,4819.458616,6624.960476,7885.625650,8604.407643,8976.294697
398.107171,0.072751,0.124053,0.215328,0.377656,0.666234,1.179028,2.089793,3.706408,6.576768,11.899927,24.158526,60.378365,175.552134,526.160989,1470.157775,3446.133791,6385.796624,9484.417965,11871.054833,13325.586102,14095.476817
501.187234,0.070300,0.121652,0.212993,0.375416,0.664155,1.177280,2.088827,3.707402,6.582763,11.919567,24.230150,60.745463,177.815672,541.094328,1575.433549,4021.874795,8196.176164,13201.258475,17526.365779,20409.925392,22014.475563
630.957344,0.068750,0.120131,0.211511,0.373993,0.662839,1.176204,2.088343,3.708439,6.587720,11.935232,24.286530,61.031951,179.559906,552.274783,1654.466516,4499.540581,10046.521051,17714.126853,25293.874440,30862.661281,34145.432028
794.328235,0.067768,0.119167,0.210569,0.373087,0.662006,1.175545,2.088136,3.709417,6.591778,11.947715,24.330998,61.256716,180.915408,560.787857,1710.888506,4874.671475,11910.171173,23118.600402,35711.891482,45964.389847,52498.180515
1000.000000,0.067146,0.118554,0.209969,0.372508,0.661476,1.175144,2.088083,3.710291,6.595077,11.957655,24.366123,61.433665,181.974611,567.337890,1752.699982,5170.929273,13617.397584,28986.214826,48731.949021,66985.798871,79784.108520
