# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_S14_mechN_ar1p0_seis0-15.ini
# Process start: 2015-11-04T09:09:29.687093
# Process finish: 2015-11-04T09:22:14.736724
# rup_dim_model = S14, mech = N, LW = False, AR = 1.0, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.000000,0.636413,0.543739,0.446140,0.353325,0.273027,0.208224,0.157917,0.119484,0.090315,0.068309,0.051980,0.040429,0.033088,0.029209,0.027696,0.027322,0.027283,0.027282,0.027282,0.027282,0.027282
1.258925,0.701923,0.618698,0.524288,0.426861,0.336080,0.258819,0.197082,0.149361,0.112965,0.085406,0.064855,0.050202,0.040732,0.035531,0.033281,0.032580,0.032447,0.032437,0.032437,0.032437,0.032437
1.584893,0.757904,0.686436,0.600551,0.504759,0.407890,0.319405,0.245242,0.186504,0.141274,0.106859,0.081105,0.062681,0.050650,0.043776,0.040492,0.039297,0.039020,0.038997,0.038997,0.038997,0.038997
1.995262,0.804494,0.744814,0.670346,0.581983,0.485192,0.389279,0.303322,0.232292,0.176468,0.133656,0.101477,0.078352,0.063095,0.054159,0.049667,0.047877,0.047380,0.047306,0.047302,0.047302,0.047302
2.511886,0.842726,0.793677,0.731118,0.653659,0.563022,0.465630,0.371082,0.287863,0.219952,0.166995,0.126932,0.098011,0.078843,0.067493,0.061555,0.058892,0.057970,0.057770,0.057754,0.057754,0.057754
3.162278,0.873835,0.833884,0.782317,0.716815,0.636413,0.543739,0.446140,0.353325,0.273030,0.208297,0.158655,0.122638,0.098672,0.084314,0.076542,0.072795,0.071358,0.070997,0.070959,0.070958,0.070958
3.981072,0.899007,0.866658,0.824578,0.770399,0.701923,0.618698,0.524288,0.426861,0.336083,0.258911,0.198012,0.153333,0.123459,0.105443,0.095516,0.090524,0.088395,0.087722,0.087593,0.087583,0.087583
5.011872,0.919290,0.893210,0.859093,0.814788,0.757904,0.686436,0.600551,0.504759,0.407893,0.319521,0.246408,0.191487,0.154454,0.132042,0.119572,0.113038,0.109953,0.108817,0.108551,0.108529,0.108529
6.309573,0.935582,0.914626,0.887094,0.851122,0.804494,0.744814,0.670346,0.581983,0.485197,0.389424,0.304789,0.238559,0.193034,0.165272,0.149678,0.141301,0.137136,0.135456,0.134986,0.134915,0.134911
7.943282,0.948638,0.931840,0.909700,0.880641,0.842726,0.793677,0.731118,0.653659,0.563028,0.465813,0.372928,0.295755,0.240800,0.206757,0.187515,0.177061,0.171646,0.169186,0.168329,0.168141,0.168127
10.000000,0.959081,0.945641,0.927884,0.904498,0.873835,0.833884,0.782317,0.716815,0.636419,0.543957,0.448418,0.363148,0.299087,0.258111,0.234620,0.221698,0.214773,0.211394,0.210089,0.209761,0.209726
12.589254,0.967421,0.956685,0.942473,0.923705,0.899007,0.866658,0.824578,0.770399,0.701927,0.618918,0.526822,0.438221,0.366966,0.319007,0.290718,0.274978,0.266391,0.262023,0.260145,0.259546,0.259429
15.848932,0.974074,0.965509,0.954152,0.939123,0.919290,0.893210,0.859093,0.814788,0.757905,0.686607,0.602813,0.515852,0.440183,0.385811,0.352386,0.333489,0.323060,0.317533,0.314908,0.313935,0.313706
19.952623,0.979377,0.972549,0.963486,0.951472,0.935582,0.914626,0.887094,0.851122,0.804493,0.744891,0.671731,0.590334,0.513235,0.453334,0.414397,0.391816,0.379200,0.372355,0.368942,0.367560,0.367170
25.118864,0.983600,0.978162,0.970936,0.961345,0.948638,0.931840,0.909700,0.880641,0.842723,0.793656,0.731340,0.657511,0.581558,0.517360,0.472693,0.445797,0.430643,0.422332,0.418017,0.416055,0.415370
31.622777,0.986962,0.982633,0.976876,0.969228,0.959081,0.945641,0.927884,0.904498,0.873832,0.833799,0.781690,0.716543,0.643964,0.576757,0.526212,0.494292,0.476049,0.465924,0.460497,0.457861,0.456849
39.810717,0.989636,0.986192,0.981609,0.975515,0.967421,0.956685,0.942473,0.923705,0.899004,0.866557,0.823582,0.767268,0.699579,0.631043,0.575162,0.537741,0.515745,0.503418,0.496698,0.493295,0.491842
50.118723,0.991763,0.989024,0.985377,0.980525,0.974074,0.965509,0.954152,0.939123,0.919288,0.893110,0.857980,0.810126,0.748592,0.680807,0.620540,0.577201,0.550660,0.535642,0.527364,0.523003,0.520957
63.095734,0.993454,0.991276,0.988375,0.984514,0.979377,0.972549,0.963486,0.951472,0.935580,0.914534,0.886017,0.846045,0.791543,0.726408,0.662999,0.613678,0.581868,0.563506,0.553274,0.547745,0.545012
79.432823,0.994799,0.993067,0.990761,0.987689,0.983600,0.978162,0.970936,0.961345,0.948636,0.931760,0.908729,0.875751,0.828451,0.767516,0.702809,0.648137,0.610529,0.588071,0.575441,0.568529,0.564967
100.000000,0.995868,0.994491,0.992657,0.990214,0.986962,0.982633,0.976876,0.969228,0.959079,0.945573,0.927043,0.900078,0.859842,0.804493,0.740608,0.681562,0.637742,0.610348,0.594738,0.586092,0.581482
125.892541,0.996717,0.995623,0.994165,0.992223,0.989636,0.986192,0.981609,0.975515,0.967420,0.956628,0.941761,0.919869,0.886241,0.837269,0.776055,0.714130,0.664297,0.631303,0.612004,0.601205,0.595331
158.489319,0.997392,0.996522,0.995364,0.993820,0.991763,0.989024,0.985377,0.980525,0.974073,0.965462,0.953558,0.935875,0.908112,0.865718,0.808806,0.746075,0.691015,0.651885,0.628068,0.614611,0.607207
199.526231,0.997928,0.997237,0.996317,0.995090,0.993454,0.991276,0.988375,0.984514,0.979376,0.972511,0.962997,0.948766,0.926060,0.890142,0.838847,0.777418,0.718295,0.672805,0.643662,0.626887,0.617550
251.188643,0.998354,0.997805,0.997074,0.996098,0.994799,0.993067,0.990761,0.987689,0.983600,0.978131,0.970537,0.959118,0.940678,0.910739,0.865640,0.807310,0.745939,0.694589,0.659513,0.638646,0.626922
316.227766,0.998692,0.998256,0.997675,0.996900,0.995868,0.994491,0.992657,0.990214,0.986961,0.982608,0.976553,0.967409,0.952511,0.927844,0.889095,0.835490,0.774078,0.717804,0.676315,0.650483,0.635783
398.107171,0.998961,0.998615,0.998153,0.997537,0.996717,0.995623,0.994165,0.992223,0.989636,0.986172,0.981348,0.974039,0.962047,0.941907,0.909289,0.861456,0.802010,0.742284,0.694490,0.662976,0.644581
501.187234,0.999175,0.998900,0.998533,0.998044,0.997392,0.996522,0.995364,0.993820,0.991763,0.989008,0.985167,0.979333,0.969708,0.953370,0.926301,0.884630,0.828925,0.767848,0.714501,0.676737,0.653804
630.957344,0.999344,0.999126,0.998834,0.998446,0.997928,0.997237,0.996317,0.995090,0.993454,0.991263,0.988207,0.983555,0.975847,0.962657,0.940433,0.904963,0.854460,0.794232,0.736491,0.692211,0.663906
794.328235,0.999479,0.999306,0.999074,0.998765,0.998354,0.997805,0.997074,0.996098,0.994799,0.993057,0.990625,0.986919,0.980757,0.970147,0.952047,0.922383,0.877797,0.820309,0.760002,0.709681,0.675382
1000.000000,0.999586,0.999448,0.999265,0.999019,0.998692,0.998256,0.997675,0.996900,0.995867,0.994483,0.992549,0.989598,0.984679,0.976167,0.961511,0.937012,0.898585,0.845547,0.784922,0.729499,0.688715
