# Process start: 2015-11-02T05:12:30.164357
# Process finish: 2015-11-02T08:02:16.628039
# rup_dim_model = WC94, mech = N, LW = False, AR = 1.7, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
0.100000,94.999199,93.751111,92.218389,90.350950,88.099651,85.425115,82.314313,78.809974,75.057299,71.354483,68.138690,65.824601,64.371891,63.863769,63.842838,63.903056,63.919681,63.919682,63.919682,63.919682,63.919682
0.125893,75.462900,74.471362,73.253739,71.770247,69.981851,67.857270,65.386149,62.602426,59.621438,56.680044,54.125498,52.287271,51.133475,50.730091,50.713644,50.761538,50.774748,50.774749,50.774749,50.774749,50.774749
0.158489,59.945293,59.157499,58.190128,57.011577,55.590841,53.903070,51.940036,49.728689,47.360637,45.024019,42.994675,41.534382,40.617947,40.297698,40.284778,40.322873,40.333370,40.333370,40.333370,40.333370,40.333370
0.199526,47.620020,46.994010,46.225369,45.288994,44.160253,42.819408,41.259919,39.503186,37.621965,35.765687,34.153466,32.993306,32.265318,32.011026,32.000864,32.031163,32.039504,32.039505,32.039505,32.039505,32.039505
0.251189,37.830730,37.333156,36.722306,35.978235,35.081374,34.016043,32.777046,31.381372,29.886801,28.412011,27.131050,26.209201,25.630779,25.428779,25.420753,25.444845,25.451473,25.451473,25.451473,25.451473,25.451473
0.316228,30.056128,29.660479,29.174878,28.583477,27.870729,27.024174,26.039679,24.930733,23.743217,22.571380,21.553463,20.820802,20.361040,20.200457,20.194060,20.213202,20.218468,20.218468,20.218468,20.218468,20.218468
0.398107,23.882217,23.567404,23.181176,22.710939,22.144337,21.471468,20.689040,19.807758,18.864049,17.932757,17.123679,16.541191,16.175614,16.047844,16.042690,16.057883,16.062065,16.062066,16.062066,16.062066,16.062066
0.501187,18.980251,18.729486,18.422044,18.047911,17.597266,17.062238,16.440201,15.739642,14.989474,14.249121,13.605794,13.142477,12.851639,12.749925,12.745771,12.757832,12.761153,12.761153,12.761153,12.761153,12.761153
0.630957,15.089221,14.889129,14.644077,14.346102,13.987396,13.561699,13.066912,12.509758,11.913173,11.324320,10.812472,10.443657,10.212094,10.131073,10.127734,10.137318,10.139955,10.139956,10.139956,10.139956,10.139956
0.794328,12.001927,11.841863,11.646131,11.408421,11.122527,10.783468,10.389562,9.946125,9.471339,9.002617,8.594975,8.301006,8.116407,8.051772,8.049075,8.056693,8.058789,8.058789,8.058789,8.058789,8.058789
1.000000,9.553911,9.425418,9.268600,9.078478,8.850145,8.579639,8.265611,7.912254,7.533963,7.160397,6.835239,6.600434,6.452905,6.401169,6.398950,6.405004,6.406668,6.406669,6.406669,6.406669,6.406669
1.258925,7.614703,7.511049,7.384876,7.232244,7.049298,6.832911,6.582005,6.299881,5.997915,5.699590,5.439587,5.251429,5.133083,5.091454,5.089567,5.094369,5.095691,5.095691,5.095691,5.095691,5.095691
1.584893,6.080933,5.996669,5.894561,5.771400,5.624137,5.450336,5.249160,5.023209,4.781454,4.542455,4.333741,4.182193,4.086704,4.052925,4.051237,4.055030,4.056078,4.056078,4.056078,4.056078,4.056078
1.995262,4.870849,4.801465,4.718093,4.618028,4.498750,4.358338,4.196176,4.014335,3.819880,3.627447,3.458878,3.335850,3.258097,3.230307,3.228654,3.231597,3.232417,3.232417,3.232417,3.232417,3.232417
2.511886,3.919829,3.861614,3.792547,3.710416,3.613021,3.498718,3.367022,3.219617,3.062083,2.905934,2.768507,2.667413,2.603188,2.579815,2.578011,2.580199,2.580813,2.580810,2.580810,2.580810,2.580810
3.162278,3.176569,3.126726,3.068302,2.999789,2.919346,2.825413,2.717446,2.596764,2.467797,2.339611,2.225988,2.141414,2.087232,2.066934,2.064771,2.066228,2.066621,2.066601,2.066600,2.066600,2.066600
3.981072,2.599976,2.556736,2.506231,2.447752,2.380111,2.301925,2.212428,2.112435,2.005383,1.898424,1.802584,1.730006,1.682886,1.664434,1.661642,1.662315,1.662429,1.662364,1.662359,1.662359,1.662359
5.011872,2.156894,2.119310,2.075108,2.024043,1.965733,1.899375,1.824140,1.740208,1.649944,1.558867,1.475885,1.411476,1.368788,1.350993,1.347227,1.347001,1.346726,1.346550,1.346525,1.346524,1.346524
6.309573,1.820493,1.788037,1.749398,1.704321,1.652863,1.595021,1.530439,1.458914,1.381642,1.302467,1.228490,1.169052,1.128438,1.110104,1.104923,1.103600,1.102770,1.102372,1.102287,1.102281,1.102281
7.943282,1.568982,1.541248,1.507825,1.468238,1.422436,1.370810,1.313785,1.251475,1.184285,1.114318,1.046733,0.989844,0.949216,0.929069,0.921879,0.919185,0.917597,0.916816,0.916588,0.916555,0.916554
10.000000,1.384507,1.361098,1.332590,1.298337,1.257962,1.211627,1.160078,1.104169,1.044442,0.981805,0.919308,0.863720,0.821578,0.798395,0.788484,0.784042,0.781432,0.780053,0.779546,0.779437,0.779429
12.589254,1.252282,1.232772,1.208811,1.179678,1.144759,1.103769,1.057075,1.005760,0.951080,0.893970,0.836019,0.781879,0.737930,0.710949,0.697580,0.690915,0.686991,0.684789,0.683817,0.683532,0.683491
15.848932,1.159987,1.143912,1.124035,1.099643,1.070018,1.034573,0.993095,0.946125,0.895072,0.841634,0.787394,0.735362,0.690565,0.659934,0.642620,0.633228,0.627657,0.624386,0.622730,0.622114,0.621980
19.952623,1.097412,1.084285,1.067968,1.047798,1.023058,0.993033,0.957149,0.915252,0.868055,0.817342,0.765464,0.715218,0.670350,0.636774,0.615451,0.602876,0.595300,0.590743,0.588225,0.587097,0.586759
25.118864,1.056304,1.045656,1.032366,1.015847,0.995433,0.970400,0.940037,0.903791,0.861572,0.814295,0.764212,0.714605,0.669093,0.632635,0.607206,0.591060,0.581103,0.575017,0.571461,0.569637,0.568948
31.622777,1.030213,1.021622,1.010866,0.997441,0.980758,0.960145,0.934881,0.904262,0.867766,0.825387,0.778250,0.729064,0.681658,0.641147,0.610785,0.590415,0.577566,0.569639,0.564881,0.562240,0.561042
39.810717,1.014272,1.007375,0.998717,0.987878,0.974351,0.957546,0.936790,0.911366,0.880586,0.843963,0.801559,0.754469,0.705374,0.659720,0.623090,0.597498,0.581113,0.570954,0.564754,0.561126,0.559258
50.118723,1.004954,0.999437,0.992499,0.983792,0.972893,0.959294,0.942404,0.921553,0.896030,0.865162,0.828464,0.785609,0.737060,0.687078,0.643480,0.611548,0.590789,0.577850,0.569887,0.565107,0.562453
63.095734,0.999807,0.995406,0.989864,0.982896,0.974152,0.963207,0.949556,0.932606,0.911690,0.886103,0.855142,0.817727,0.772283,0.720584,0.670847,0.631874,0.605767,0.589399,0.579283,0.573110,0.569501
79.432823,0.997202,0.993698,0.989280,0.983717,0.976723,0.967948,0.956967,0.943273,0.926274,0.905308,0.879627,0.847882,0.807249,0.756785,0.703083,0.657237,0.624892,0.604285,0.591482,0.583604,0.578877
100.000000,0.996094,0.993307,0.989790,0.985357,0.979774,0.972756,0.963953,0.952937,0.939203,0.922160,0.901104,0.874676,0.839615,0.792850,0.738089,0.686531,0.647393,0.621605,0.605483,0.595520,0.589442
125.892541,0.995830,0.993615,0.990818,0.987288,0.982839,0.977236,0.970195,0.961362,0.950312,0.936537,0.919411,0.897689,0.868175,0.826630,0.773692,0.718577,0.672803,0.640953,0.620717,0.608145,0.600413
158.489319,0.996012,0.994252,0.992028,0.989221,0.985678,0.981212,0.975589,0.968522,0.959658,0.948572,0.934722,0.917022,0.892580,0.856857,0.808059,0.752165,0.700836,0.662348,0.637067,0.621269,0.611507
199.526231,0.996405,0.995007,0.993240,0.991008,0.988189,0.984632,0.980148,0.974503,0.967409,0.958513,0.947360,0.933027,0.913005,0.882988,0.839740,0.785828,0.730971,0.685932,0.654718,0.634908,0.622604
251.188643,0.996875,0.995765,0.994361,0.992586,0.990344,0.987513,0.983941,0.979438,0.973770,0.966648,0.957695,0.946140,0.929863,0.905022,0.867854,0.818157,0.762436,0.711828,0.674071,0.649323,0.633866
316.227766,0.997348,0.996466,0.995351,0.993940,0.992158,0.989905,0.987061,0.983473,0.978951,0.973258,0.966088,0.956804,0.943643,0.923301,0.892063,0.847972,0.794090,0.739827,0.695531,0.664937,0.645542
398.107171,0.997786,0.997085,0.996200,0.995079,0.993662,0.991871,0.989608,0.986751,0.983146,0.978602,0.972870,0.965429,0.954830,0.938293,0.912431,0.874483,0.824665,0.769337,0.719396,0.682302,0.658043
501.187234,0.998174,0.997617,0.996914,0.996023,0.994897,0.993473,0.991673,0.989399,0.986528,0.982906,0.978329,0.972377,0.963868,0.950495,0.929305,0.897371,0.853055,0.799354,0.745599,0.701946,0.671896
630.957344,0.998507,0.998065,0.997506,0.996798,0.995904,0.994772,0.993341,0.991532,0.989246,0.986361,0.982711,0.977958,0.971141,0.960371,0.943136,0.916668,0.878439,0.828617,0.773596,0.724217,0.687699
794.328235,0.998787,0.998436,0.997992,0.997430,0.996719,0.995820,0.994682,0.993243,0.991425,0.989128,0.986220,0.982428,0.976978,0.968330,0.954387,0.932682,0.900455,0.856011,0.802418,0.749075,0.705977
1000.000000,0.999019,0.998741,0.998388,0.997942,0.997377,0.996662,0.995758,0.994614,0.993168,0.991340,0.989025,0.986003,0.981651,0.974723,0.963490,0.945825,0.919079,0.880651,0.830768,0.775969,0.727065
