# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_S14_mechSS_ar1p0_seis0-15.ini
# Process start: 2015-11-04T08:55:06.891944
# Process finish: 2015-11-04T09:09:29.096896
# rup_dim_model = S14, mech = SS, LW = False, AR = 1.0, ndip = 7, mindip = 1.047198, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
1.000000,0.040599,0.057870,0.074993,0.089513,0.099966,0.105504,0.105945,0.102035,0.095220,0.087213,0.079846,0.074671,0.072079,0.071239,0.071091,0.071082,0.071082,0.071082,0.071082,0.071082,0.071082
1.258925,0.045360,0.069603,0.097348,0.123916,0.145761,0.160830,0.167970,0.167168,0.159863,0.148637,0.136921,0.128052,0.123321,0.121620,0.121228,0.121172,0.121170,0.121170,0.121170,0.121170,0.121170
1.584893,0.048490,0.078783,0.118806,0.163032,0.204048,0.236732,0.258186,0.266899,0.263292,0.250310,0.233478,0.219260,0.211028,0.207758,0.206925,0.206830,0.206852,0.206856,0.206856,0.206856,0.206856
1.995262,0.050499,0.085070,0.136462,0.202050,0.272000,0.334957,0.383557,0.413639,0.423306,0.414260,0.393942,0.373523,0.360513,0.354914,0.353342,0.353112,0.353135,0.353140,0.353140,0.353140,0.353140
2.511886,0.051834,0.089051,0.148992,0.235738,0.342503,0.452333,0.548286,0.619953,0.661209,0.669833,0.653106,0.628272,0.610027,0.601326,0.598447,0.597882,0.597946,0.598018,0.598026,0.598026,0.598026
3.162278,0.052769,0.091661,0.156871,0.260379,0.405988,0.578697,0.749929,0.895128,0.999313,1.052669,1.057592,1.036240,1.014344,1.002118,0.997757,0.997359,0.997973,0.998297,0.998328,0.998328,0.998328
3.981072,0.053440,0.093473,0.161998,0.275989,0.453596,0.696031,0.973483,1.239159,1.456899,1.602360,1.666331,1.670914,1.655306,1.643198,1.638729,1.639067,1.640427,1.641074,1.641166,1.641171,1.641171
5.011872,0.053930,0.094767,0.165517,0.286125,0.484901,0.787831,1.188064,1.630317,2.039187,2.354992,2.544342,2.620697,2.635940,2.634669,2.634095,2.637049,2.641377,2.644289,2.645272,2.645360,2.645360
6.309573,0.054294,0.095709,0.168015,0.292972,0.504988,0.850695,1.364616,2.020496,2.717983,3.328437,3.757931,3.991768,4.090166,4.126528,4.143129,4.157043,4.170089,4.178072,4.180702,4.180931,4.180931
7.943282,0.054567,0.096405,0.169825,0.297800,0.518341,0.890506,1.489923,2.357379,3.422670,4.496011,5.360147,5.912508,6.200624,6.337527,6.405678,6.448221,6.478257,6.495735,6.502834,6.504548,6.504693
10.000000,0.054775,0.096926,0.171159,0.301283,0.527686,0.916614,1.568708,2.603787,4.058754,5.768688,7.369761,8.551228,9.258244,9.631610,9.820771,9.924027,9.991692,10.037420,10.060685,10.067600,10.068191
12.589254,0.054937,0.097322,0.172154,0.303840,0.534396,0.934732,1.619983,2.759894,4.539391,6.987929,9.723738,12.093094,13.703438,14.619402,15.091901,15.340267,15.491904,15.589686,15.638779,15.653749,15.655494
15.848932,0.055064,0.097628,0.172907,0.305742,0.539301,0.947670,1.655174,2.861249,4.863782,8.030390,12.271411,16.656294,20.063113,22.152796,23.250205,23.807957,24.121611,24.312902,24.422981,24.471702,24.484795
19.952623,0.055164,0.097867,0.173486,0.307176,0.542938,0.957088,1.680150,2.929725,5.088189,8.926259,14.984934,22.352079,28.938982,33.385257,35.823874,37.034011,37.683373,38.077228,38.321145,38.438686,38.472688
25.118864,0.055244,0.098057,0.173938,0.308274,0.545671,0.964050,1.698252,2.978002,5.240404,9.584795,17.603349,29.135180,41.057045,49.910196,55.055205,57.659821,59.026128,59.824000,60.301999,60.540814,60.625297
31.622777,0.055307,0.098207,0.174295,0.309128,0.547755,0.969264,1.711589,3.012832,5.345203,10.095621,20.269183,37.305476,57.282564,73.712331,84.082555,89.609191,92.426708,93.975530,94.905205,95.451451,95.701137
39.810717,0.055358,0.098326,0.174578,0.309801,0.549370,0.973223,1.721543,3.038400,5.420187,10.484431,22.606445,45.916570,77.219055,106.612926,127.139493,138.748550,144.635356,147.781869,149.643864,150.760954,151.289690
50.118723,0.055397,0.098421,0.174803,0.310334,0.550639,0.976279,1.729073,3.057419,5.474990,10.751187,24.385889,54.576096,101.416482,151.536785,190.125519,213.538944,225.815172,232.230774,235.855311,237.982199,239.120357
63.095734,0.055429,0.098496,0.174981,0.310757,0.551644,0.978674,1.734863,3.071758,5.515663,10.942385,25.831226,63.158093,129.320269,209.661108,279.222586,325.574919,351.196464,364.274993,371.377585,375.596554,378.098214
79.432823,0.055454,0.098555,0.175122,0.311093,0.552441,0.980568,1.739385,3.082737,5.546261,11.083447,26.883796,69.993621,157.248391,279.653713,401.328412,490.763820,543.248726,570.336811,584.738757,593.106601,598.021286
100.000000,0.055474,0.098603,0.175235,0.311359,0.553073,0.982070,1.742954,3.091278,5.569605,11.189356,27.628911,75.433253,185.826933,364.206252,565.542716,729.463331,833.614460,889.773019,918.829638,934.866287,944.339182
125.892541,0.055490,0.098640,0.175324,0.311571,0.553575,0.983262,1.745785,3.098009,5.587694,11.269957,28.179128,79.714497,211.548568,454.562348,768.722126,1060.396653,1264.941239,1381.489318,1441.218056,1473.329045,1492.206122
158.489319,0.055502,0.098670,0.175395,0.311738,0.553974,0.984207,1.748030,3.103342,5.601900,11.332154,28.594273,82.739825,231.335283,545.036149,1014.629626,1512.341091,1896.614419,2130.710216,2254.188883,2319.191864,2355.963730
199.526231,0.055512,0.098694,0.175451,0.311872,0.554290,0.984958,1.749811,3.107572,5.613131,11.380646,28.911776,84.951530,247.419409,634.890059,1299.413223,2099.207098,2791.792350,3253.938652,3510.332219,3642.077564,3713.803950
251.188643,0.055520,0.098712,0.175495,0.311978,0.554541,0.985554,1.751225,3.110928,5.622028,11.418685,29.157076,86.613378,259.306404,707.190827,1585.186370,2806.023030,4018.524140,4910.508778,5435.209642,5707.165810,5852.224400
316.227766,0.055527,0.098727,0.175531,0.312062,0.554740,0.986026,1.752347,3.113592,5.629082,11.448691,29.348191,87.881477,267.811371,764.573760,1876.664059,3659.229386,5669.054594,7305.416662,8346.271481,8908.985770,9201.297307
398.107171,0.055532,0.098739,0.175559,0.312128,0.554898,0.986402,1.753238,3.115706,5.634679,11.472418,29.497786,88.858392,274.136842,809.823559,2140.174912,4573.773026,7713.891602,10626.211253,12669.528348,13835.969861,14435.629050
501.187234,0.055536,0.098749,0.175581,0.312181,0.555024,0.986700,1.753945,3.117385,5.639121,11.491209,29.615515,89.617865,278.936310,841.979467,2343.180475,5488.104719,10185.177164,15157.859077,18998.164224,21340.334949,22578.195731
630.957344,0.055539,0.098756,0.175599,0.312223,0.555124,0.986937,1.754507,3.118717,5.642646,11.506109,29.708518,90.211581,282.619196,865.530527,2507.933554,6396.164399,13049.007850,21045.349657,27967.220334,32588.251636,35155.300294
794.328235,0.055541,0.098762,0.175613,0.312257,0.555203,0.987125,1.754953,3.119775,5.645444,11.517926,29.782109,90.677871,285.471193,883.246839,2629.977265,7129.026361,15925.549035,28135.968638,40254.630001,49172.422942,54423.058855
1000.000000,0.055543,0.098767,0.175624,0.312283,0.555266,0.987274,1.755307,3.120616,5.647665,11.527302,29.840425,91.045832,287.696455,896.775929,2717.376881,7710.095549,18856.226207,36690.938717,56784.912601,73145.707257,83557.545647
