# Process start: 2015-11-03T04:04:55.423998
# Process finish: 2015-11-03T07:10:43.419956
# rup_dim_model = S14, mech = SS, LW = False, AR = 1.0, ndip = 7, mindip = 1.047198, maxdip = 1.570796, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
6.309573,1.627358,1.601749,1.568099,1.524120,1.467106,1.394128,1.302601,1.191342,1.063243,0.931447,0.819199,0.745371,0.708336,0.692938,0.686282,0.683114,0.681830,0.681462,0.681402,0.681399,0.681399
7.943282,1.433907,1.413736,1.387202,1.352467,1.307327,1.249325,1.176203,1.087065,0.984771,0.879761,0.789007,0.726100,0.690908,0.673635,0.665061,0.660676,0.658671,0.657964,0.657808,0.657796,0.657796
10.000000,1.293706,1.278001,1.257328,1.230243,1.194995,1.149592,1.092093,1.021484,0.939725,0.854482,0.778237,0.721447,0.685714,0.665551,0.654539,0.648634,0.645747,0.644631,0.644347,0.644313,0.644312
12.589254,1.194456,1.182366,1.166445,1.145576,1.118399,1.083345,1.038815,0.983729,0.918885,0.848866,0.782148,0.727433,0.688731,0.664489,0.650469,0.642781,0.638852,0.637131,0.636563,0.636446,0.636438
15.848932,1.125941,1.116718,1.104571,1.088642,1.067886,1.041085,1.006957,0.964473,0.913588,0.856086,0.796454,0.741563,0.698033,0.668441,0.650680,0.640773,0.635511,0.632999,0.632061,0.631839,0.631821
19.952623,1.079817,1.072821,1.063603,1.051508,1.035733,1.015331,0.989273,0.956632,0.916899,0.869856,0.816500,0.761297,0.712409,0.676489,0.654086,0.641414,0.634531,0.631091,0.629671,0.629249,0.629175
25.118864,1.049487,1.044187,1.037198,1.028017,1.016024,1.000475,0.980538,0.955389,0.924316,0.886045,0.838952,0.784561,0.730858,0.688103,0.660194,0.644165,0.635342,0.630731,0.628602,0.627842,0.627671
31.622777,1.029961,1.025934,1.020616,1.013621,1.004463,0.992553,0.977210,0.957711,0.933290,0.902232,0.861201,0.808955,0.752055,0.702918,0.668887,0.648690,0.637401,0.631318,0.628336,0.627175,0.626873
39.810717,1.017631,1.014553,1.010484,1.005122,0.998084,0.988901,0.977011,0.961788,0.942486,0.917294,0.882113,0.833541,0.775687,0.721090,0.680392,0.655117,0.640802,0.632979,0.628974,0.627210,0.626623
50.118723,1.009989,1.007622,1.004488,1.000351,0.994908,0.987780,0.978507,0.966552,0.951227,0.930822,0.901172,0.857387,0.800675,0.742113,0.694854,0.663786,0.645739,0.635729,0.630408,0.627864,0.626912
63.095734,1.005345,1.003513,1.001084,0.997873,0.993638,0.988074,0.980804,0.971373,0.959173,0.942673,0.917989,0.879509,0.825858,0.765542,0.712509,0.675068,0.652414,0.639665,0.632738,0.629273,0.627839
79.432823,1.002587,1.001161,0.999269,0.996763,0.993451,0.989089,0.983367,0.975904,0.966175,0.952861,0.932524,0.899579,0.850671,0.790935,0.733279,0.689144,0.661036,0.644950,0.636094,0.631463,0.629324
100.000000,1.000996,0.999882,0.998401,0.996437,0.993838,0.990405,0.985888,0.979971,0.972207,0.961484,0.944864,0.917193,0.873838,0.816642,0.756256,0.705951,0.671776,0.651545,0.640236,0.634141,0.631152
125.892541,1.000119,0.999244,0.998081,0.996537,0.994490,0.991783,0.988210,0.983510,0.977314,0.968694,0.955195,0.932270,0.894818,0.841989,0.781227,0.725698,0.684921,0.659639,0.645318,0.637491,0.633482
158.489319,0.999667,0.998979,0.998063,0.996846,0.995231,0.993090,0.990258,0.986522,0.981577,0.974662,0.963748,0.944956,0.913332,0.866049,0.807006,0.747749,0.700480,0.669437,0.651402,0.641397,0.636077
199.526231,0.999464,0.998921,0.998198,0.997236,0.995958,0.994263,0.992016,0.989044,0.985099,0.979561,0.970769,0.955479,0.929176,0.887897,0.832423,0.771622,0.718646,0.681269,0.658646,0.645914,0.638997
251.188643,0.999402,0.998973,0.998401,0.997640,0.996627,0.995283,0.993499,0.991136,0.987990,0.983561,0.976500,0.964127,0.942501,0.907342,0.857018,0.796959,0.739419,0.695390,0.667341,0.651286,0.642446
316.227766,0.999416,0.999076,0.998623,0.998020,0.997218,0.996151,0.994734,0.992855,0.990349,0.986811,0.981152,0.971182,0.953552,0.924137,0.879682,0.822275,0.762048,0.711887,0.677798,0.657614,0.646331
398.107171,0.999467,0.999198,0.998839,0.998361,0.997724,0.996878,0.995752,0.994258,0.992262,0.989439,0.984914,0.976904,0.962618,0.938320,0.900007,0.847037,0.786450,0.731094,0.690432,0.665216,0.650931
501.187234,0.999533,0.999319,0.999035,0.998656,0.998151,0.997479,0.996585,0.995397,0.993808,0.991558,0.987943,0.981525,0.970001,0.950126,0.917817,0.870431,0.811557,0.752489,0.705362,0.674407,0.656419
630.957344,0.999602,0.999432,0.999206,0.998906,0.998505,0.997971,0.997261,0.996317,0.995053,0.993260,0.990377,0.985243,0.975978,0.959834,0.932985,0.891623,0.836298,0.775681,0.722862,0.685590,0.663028
794.328235,0.999666,0.999532,0.999353,0.999114,0.998796,0.998372,0.997808,0.997057,0.996052,0.994625,0.992326,0.988226,0.980798,0.967750,0.945688,0.910456,0.860249,0.800354,0.742975,0.699067,0.671092
1000.000000,0.999724,0.999617,0.999475,0.999285,0.999033,0.998696,0.998248,0.997652,0.996852,0.995717,0.993886,0.990615,0.984671,0.974167,0.956188,0.926707,0.882338,0.825067,0.764991,0.714957,0.680954
