# Program: /Users/emthompson/PROJECTS/DistanceConversion/Bruce/RjbMeanVar.py
# Config file: Rjb_WC94_mechR_ar1p7_seis0-20_dip40.ini
# Process start: 2016-01-19T21:07:22.558346
# Process finish: 2016-01-19T21:13:47.771016
# rup_dim_model = WC94, mech = R, LW = False, AR = 1.7, ndip = 1, mindip = 0.698132, maxdip = 0.698132, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
6.309573,0.126610,0.219829,0.379167,0.646495,1.076078,1.690494,2.407772,3.060590,3.492531,3.606770,3.407820,3.005596,2.534447,2.103705,1.789090,1.608477,1.526314,1.497881,1.491823,1.491425,1.491431
7.943282,0.127506,0.222145,0.385326,0.663529,1.127866,1.863581,2.882302,4.021156,5.007690,5.607375,5.691028,5.301020,4.635864,3.932213,3.380815,3.047882,2.884672,2.819618,2.801809,2.799441,2.799353
10.000000,0.128170,0.223833,0.389709,0.675255,1.160667,1.965724,3.218536,4.894533,6.688788,8.164197,8.973520,8.954873,8.236516,7.211098,6.301706,5.715481,5.409812,5.274816,5.231739,5.224829,5.224769
12.589254,0.128666,0.225079,0.392890,0.683558,1.183025,2.029327,3.422352,5.544910,8.282659,11.085591,13.266858,14.316127,14.053394,12.858927,11.514584,10.554725,10.017910,9.760159,9.666859,9.648052,9.647525
15.848932,0.129044,0.226010,0.395234,0.689559,1.198767,2.072016,3.546232,5.951611,9.530554,13.971946,18.312493,21.486182,22.737200,22.033175,20.417564,19.022108,18.166872,17.723161,17.543045,17.500619,17.497816
19.952623,0.129338,0.226715,0.396980,0.693968,1.210099,2.101899,3.627877,6.193310,10.336919,16.341394,23.489470,30.124335,34.525423,35.742420,34.622851,33.009945,31.839469,31.169720,30.878019,30.813020,30.820175
25.118864,0.129570,0.227261,0.398297,0.697244,1.218397,2.123315,3.684669,6.349751,10.808741,17.921936,27.917670,39.271614,48.909174,54.105132,54.986306,53.984364,52.875408,52.136738,51.793571,51.740755,51.775221
31.622777,0.129753,0.227691,0.399312,0.699708,1.224548,2.138941,3.725178,6.457816,11.109328,18.846849,30.989632,47.443418,64.769058,77.385675,83.180182,84.670541,84.635999,84.289328,84.134068,84.234831,84.417211
39.810717,0.129898,0.228030,0.400108,0.701596,1.229159,2.150497,3.754624,6.534511,11.315239,19.427898,32.828338,53.421623,79.928730,105.272838,122.407987,131.019258,134.534542,135.758259,136.295519,136.827819,137.362475
50.118723,0.130013,0.228299,0.400737,0.703073,1.232677,2.159137,3.776346,6.590044,11.460588,19.820792,33.958310,57.165184,92.327228,135.408226,174.131492,199.291019,211.898737,217.307167,219.833004,221.485378,222.723041
63.095734,0.130104,0.228511,0.401235,0.704238,1.235417,2.165697,3.792545,6.630901,11.565410,20.096557,34.709179,59.521112,102.007240,166.603571,239.665559,296.951138,329.751122,344.988518,352.098227,356.078343,358.815430
79.432823,0.130176,0.228680,0.401629,0.705161,1.237577,2.170783,3.804791,6.661288,11.642287,20.294582,35.232991,61.039512,108.486838,195.275864,316.438037,430.734887,505.086764,542.551066,560.247539,569.649083,575.503403
100.000000,0.130233,0.228814,0.401941,0.705891,1.239286,2.174787,3.814244,6.684176,11.699326,20.439308,35.607414,62.086654,113.262993,222.378321,404.659108,607.708126,759.366202,843.956206,884.749779,905.273582,917.139768
125.892541,0.130279,0.228920,0.402189,0.706469,1.240639,2.177954,3.821667,6.701760,11.742150,20.546439,35.880044,62.831086,116.584535,244.707732,498.368411,831.820660,1118.955687,1297.031391,1387.595594,1432.759466,1457.102069
158.489319,0.130315,0.229004,0.402385,0.706928,1.241710,2.180461,3.827535,6.715525,11.774890,20.626639,36.081386,63.371209,118.844882,260.823361,585.951881,1089.284101,1600.275410,1960.414816,2157.110876,2253.867572,2305.039154
199.526231,0.130343,0.229071,0.402541,0.707291,1.242560,2.182446,3.832179,6.726399,11.800426,20.687659,36.231704,63.769432,120.471084,273.126451,668.642542,1384.882660,2233.408990,2915.133174,3323.890081,3530.913057,3636.134081
251.188643,0.130366,0.229123,0.402664,0.707580,1.243233,2.184019,3.835857,6.735004,11.820576,20.735061,36.345558,64.066265,121.668866,281.577582,730.236322,1672.389509,2990.546374,4227.597249,5054.862347,5496.341731,5717.781305
316.227766,0.130384,0.229166,0.402762,0.707809,1.243767,2.185266,3.838771,6.741817,11.836521,20.772408,36.433617,64.290315,122.562760,287.655754,777.739664,1949.415416,3867.591799,5968.830116,7562.384859,8482.986019,8948.000899
398.107171,0.130398,0.229199,0.402840,0.707990,1.244191,2.186255,3.841081,6.747215,11.849143,20.801952,36.502849,64.462874,123.238439,292.153633,812.180865,2182.600074,4802.934912,8173.866270,11105.685298,12969.057483,13946.943417
501.187234,0.130410,0.229225,0.402902,0.708134,1.244527,2.187040,3.842912,6.751493,11.859141,20.825337,36.557592,64.598103,123.757543,295.544189,836.506535,2355.823495,5688.873057,10726.834024,15865.978065,19552.093190,21609.977613
630.957344,0.130419,0.229246,0.402951,0.708249,1.244794,2.187662,3.844366,6.754886,11.867066,20.843858,36.600920,64.704897,124.161857,298.134360,854.447207,2488.322356,6516.845220,13638.199434,22105.999281,29004.843966,33208.276203
794.328235,0.130426,0.229263,0.402990,0.708340,1.245006,2.188157,3.845519,6.757577,11.873349,20.858536,36.635231,64.789405,124.479376,300.134687,867.948786,2581.203464,7139.540351,16469.449198,29553.573242,41979.104626,50413.214818
1000.000000,0.130432,0.229276,0.403021,0.708412,1.245174,2.188549,3.846434,6.759712,11.878333,20.870173,36.662419,64.856315,124.729909,301.692954,878.255226,2648.838659,7620.228702,19192.349088,38179.617101,59202.833811,75358.144088
