# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_S14_mechN_ar1p0_seis0-15.ini
# Process start: 2015-11-04T09:09:29.687093
# Process finish: 2015-11-04T09:22:14.736753
# rup_dim_model = S14, mech = N, LW = False, AR = 1.0, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
2.511886,0.062026,0.107105,0.180743,0.287968,0.414447,0.523236,0.578037,0.569781,0.515859,0.440919,0.364024,0.297626,0.248877,0.218862,0.203697,0.197756,0.196140,0.195901,0.195886,0.195886,0.195886
3.162278,0.063002,0.109769,0.188943,0.316460,0.496032,0.696441,0.854993,0.921068,0.890409,0.795448,0.675529,0.561702,0.473574,0.416998,0.386687,0.373445,0.369134,0.368280,0.368223,0.368223,0.368223
3.981072,0.063715,0.111652,0.194172,0.332929,0.552184,0.849700,1.163174,1.389571,1.461375,1.387209,1.226186,1.044830,0.892588,0.789720,0.731514,0.703884,0.693850,0.691547,0.691340,0.691335,0.691335
5.011872,0.064244,0.113021,0.197811,0.343297,0.585945,0.960404,1.447665,1.930615,2.246021,2.308714,2.156933,1.902841,1.657415,1.479498,1.373454,1.319872,1.298298,1.292245,1.291310,1.291258,1.291258
6.309573,0.064642,0.114033,0.200442,0.350342,0.606589,1.029919,1.665520,2.454815,3.186350,3.610655,3.631454,3.362165,3.011249,2.726132,2.545020,2.447433,2.403994,2.389966,2.387449,2.387427,2.387446
7.943282,0.064946,0.114793,0.202381,0.355406,0.620262,1.071052,1.807434,2.879683,4.144277,5.228149,5.759727,5.689375,5.298423,4.896023,4.612813,4.448969,4.370850,4.344369,4.339680,4.339806,4.339856
10.000000,0.065180,0.115371,0.203831,0.359121,0.630020,1.097693,1.889430,3.164598,4.959946,6.953610,8.477365,9.068474,8.898281,8.466260,8.092246,7.854617,7.734187,7.690389,7.681541,7.681670,7.682027
12.589254,0.065362,0.115814,0.204929,0.361891,0.637147,1.116522,1.941721,3.329286,5.521576,8.477491,11.460497,13.428449,14.079860,13.947671,13.616643,13.348190,13.197524,13.141004,13.135649,13.143198,13.147167
15.848932,0.065505,0.116159,0.205772,0.363982,0.642439,1.130208,1.978115,3.432967,5.859689,9.581947,14.222881,18.411738,20.938343,21.864920,21.970931,21.842001,21.734841,21.708791,21.737351,21.768060,21.780260
19.952623,0.065617,0.116428,0.206424,0.365581,0.646424,1.140331,2.004422,3.503425,6.067189,10.298729,16.517710,23.643979,29.531913,32.941806,34.389240,34.851618,35.000369,35.106669,35.217952,35.300461,35.338892
25.118864,0.065704,0.116640,0.206933,0.366816,0.649462,1.147931,2.023807,3.554056,6.204421,10.764481,18.463086,29.228696,40.314098,48.449169,52.961153,54.995338,55.842148,56.280804,56.596092,56.834680,56.964797
31.622777,0.065773,0.116805,0.207332,0.367779,0.651803,1.153706,2.038310,3.591210,6.302317,11.096610,20.011068,34.744875,53.129376,69.610751,80.452899,86.083857,88.637774,89.919957,90.720642,91.263221,91.551194
39.810717,0.065828,0.116935,0.207645,0.368533,0.653624,1.158144,2.049294,3.618905,6.373820,11.320534,21.126860,40.104277,68.372458,98.171987,120.507083,133.461591,139.847133,142.995240,144.772868,145.888959,146.550194
50.118723,0.065870,0.117038,0.207891,0.369125,0.655050,1.161590,2.057716,3.639816,6.426908,11.480740,22.007377,45.222533,85.474109,134.538272,176.805804,204.340781,219.038728,226.219739,230.051296,232.404837,233.883993
63.095734,0.065904,0.117119,0.208084,0.369589,0.656167,1.164285,2.064240,3.655806,6.466883,11.598693,22.637204,49.237479,102.540700,178.303811,253.828671,308.703008,340.301156,356.194756,364.456563,369.270337,372.202082
79.432823,0.065931,0.117183,0.208237,0.369954,0.657044,1.166396,2.069333,3.668161,6.497358,11.687079,23.077377,52.392142,119.794727,230.552753,356.542876,458.907170,523.420691,557.707081,575.089786,584.638171,590.389862
100.000000,0.065952,0.117233,0.208357,0.370241,0.657733,1.168052,2.073324,3.677791,6.520840,11.754176,23.400877,54.856318,135.218520,286.321074,483.750379,667.239817,795.290700,867.646687,904.279640,923.822069,935.385290
125.892541,0.065969,0.117273,0.208453,0.370469,0.658276,1.169354,2.076453,3.685334,6.539111,11.805715,23.643967,56.595035,147.150955,342.267247,637.360975,950.763927,1192.459789,1339.263106,1416.137631,1456.165594,1478.815388
158.489319,0.065982,0.117305,0.208528,0.370648,0.658704,1.170378,2.078910,3.691246,6.553412,11.845693,23.829223,57.855314,156.768852,397.264052,813.987920,1317.599865,1754.422781,2045.471199,2206.262294,2288.314417,2332.854072
199.526231,0.065993,0.117330,0.208588,0.370790,0.659043,1.171186,2.080844,3.695887,6.564618,11.876915,23.971935,58.798501,163.946024,442.501015,994.041316,1762.891736,2526.048076,3086.743116,3416.061143,3586.262707,3676.517456
251.188643,0.066001,0.117350,0.208635,0.370903,0.659311,1.171825,2.082369,3.699537,6.573412,11.901359,24.082749,59.516379,169.055430,478.154133,1176.049586,2296.765941,3560.795110,4590.743422,5245.941906,5599.559362,5782.473023
316.227766,0.066008,0.117365,0.208672,0.370992,0.659523,1.172330,2.083573,3.702414,6.580324,11.920543,24.169304,60.068676,172.842757,506.314541,1342.132956,2874.847051,4852.537724,6684.379872,7967.735805,8699.721269,9075.631472
398.107171,0.066013,0.117378,0.208702,0.371063,0.659691,1.172730,2.084525,3.704686,6.585771,11.935633,24.237183,60.497263,175.711535,526.536694,1471.945785,3454.803928,6411.972113,9537.421026,11950.866949,13423.970555,14202.051135
501.187234,0.066017,0.117388,0.208726,0.371119,0.659824,1.173047,2.085279,3.706481,6.590069,11.947522,24.290609,60.831960,177.911630,541.268544,1576.291309,4026.700351,8214.176515,13244.699866,17600.979271,20509.124611,22124.392926
630.957344,0.066021,0.117396,0.208744,0.371163,0.659930,1.173298,2.085876,3.707902,6.593465,11.956904,24.332758,61.094541,179.614317,552.332485,1654.757975,4501.651117,10057.990169,17748.962253,25362.456336,30962.345667,34263.012118
794.328235,0.066023,0.117402,0.208759,0.371198,0.660014,1.173497,2.086349,3.709027,6.596152,11.964319,24.366060,61.301420,180.941982,560.775913,1710.897599,4875.477386,11916.928998,23144.342164,35771.634728,46061.386630,52619.799540
1000.000000,0.066026,0.117407,0.208771,0.371226,0.660080,1.173654,2.086724,3.709919,6.598280,11.970184,24.392400,61.464835,181.982145,567.283467,1752.550172,5170.843933,13619.627709,29001.486992,48778.859497,67077.150666,79909.420478
