# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechN_ar1p7_seis0-20.ini
# Process start: 2015-11-03T11:11:57.602668
# Process finish: 2015-11-03T11:25:38.800722
# rup_dim_model = WC94, mech = N, LW = False, AR = 1.7, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
10.000000,0.899300,0.873845,0.842445,0.804042,0.757677,0.702941,0.640723,0.573187,0.502401,0.429884,0.358256,0.292655,0.239712,0.203803,0.183012,0.171686,0.165230,0.161579,0.159821,0.159227,0.159119
12.589254,0.919359,0.898742,0.873154,0.841596,0.803009,0.756441,0.701505,0.639127,0.571490,0.500646,0.428190,0.357813,0.297356,0.254456,0.229068,0.215146,0.207134,0.202401,0.199862,0.198822,0.198563
15.848932,0.935535,0.918908,0.898181,0.872460,0.840742,0.801972,0.755200,0.700064,0.637529,0.569791,0.498978,0.427851,0.363376,0.314797,0.284668,0.267759,0.257939,0.252039,0.248677,0.247065,0.246523
19.952623,0.948536,0.935172,0.918455,0.897617,0.871762,0.839885,0.800929,0.753954,0.698618,0.635927,0.568168,0.498538,0.433252,0.381262,0.346959,0.326823,0.314967,0.307764,0.303477,0.301182,0.300246
25.118864,0.958958,0.948245,0.934807,0.917999,0.897050,0.871060,0.839023,0.799882,0.752702,0.697168,0.634374,0.567461,0.502718,0.448735,0.410852,0.387333,0.373133,0.364419,0.359145,0.356150,0.354721
31.622777,0.967298,0.958725,0.947952,0.934440,0.917541,0.896479,0.870355,0.838157,0.798830,0.751446,0.695741,0.633348,0.569758,0.513686,0.471878,0.444519,0.427559,0.417090,0.410681,0.406881,0.404858
39.810717,0.973960,0.967111,0.958491,0.947657,0.934071,0.917080,0.895906,0.869646,0.837287,0.797773,0.750184,0.694422,0.633540,0.575373,0.528754,0.496684,0.476368,0.463750,0.455968,0.451269,0.448617
50.118723,0.979276,0.973811,0.966924,0.958255,0.947361,0.933700,0.916617,0.895330,0.868934,0.836413,0.796683,0.748602,0.692467,0.633563,0.581928,0.544212,0.519769,0.504512,0.495078,0.489308,0.485904
63.095734,0.983513,0.979157,0.973661,0.966735,0.958017,0.947063,0.933327,0.916151,0.894751,0.868218,0.835494,0.795034,0.745074,0.687638,0.631994,0.588152,0.558673,0.540146,0.528646,0.521560,0.517292
79.432823,0.986889,0.983419,0.979038,0.973511,0.966545,0.957779,0.946764,0.932952,0.915683,0.894169,0.867457,0.833940,0.790717,0.736845,0.679209,0.629590,0.594305,0.571730,0.557667,0.548975,0.543664
100.000000,0.989576,0.986813,0.983324,0.978918,0.973359,0.966354,0.957539,0.946462,0.932575,0.915212,0.893546,0.866078,0.829555,0.780897,0.723760,0.669520,0.627964,0.600422,0.583159,0.572444,0.565848
125.892541,0.991714,0.989516,0.986738,0.983228,0.978797,0.973207,0.966163,0.957298,0.946160,0.932196,0.914705,0.892364,0.862012,0.819443,0.765185,0.708350,0.660748,0.627410,0.606157,0.592927,0.584752
158.489319,0.993414,0.991666,0.989455,0.986661,0.983132,0.978675,0.973054,0.965970,0.957055,0.945855,0.931785,0.913713,0.888781,0.852508,0.803031,0.746145,0.693550,0.653866,0.627701,0.611318,0.601151
199.526231,0.994766,0.993376,0.991618,0.989395,0.986585,0.983035,0.978553,0.972900,0.965776,0.956811,0.945524,0.930965,0.910651,0.880329,0.836741,0.782307,0.726662,0.680739,0.648794,0.628472,0.615828
251.188643,0.995841,0.994736,0.993338,0.991570,0.989334,0.986508,0.982938,0.978430,0.972745,0.965581,0.956546,0.944852,0.928399,0.903384,0.866049,0.816101,0.759940,0.708734,0.670398,0.645216,0.629459
316.227766,0.996696,0.995817,0.994706,0.993300,0.991521,0.989272,0.986430,0.982840,0.978307,0.972589,0.965368,0.955998,0.942730,0.922286,0.890962,0.846755,0.792648,0.738021,0.693305,0.662356,0.642705
398.107171,0.997375,0.996676,0.995793,0.994675,0.993261,0.991472,0.989211,0.986352,0.982741,0.978182,0.972419,0.964925,0.954261,0.937663,0.911754,0.873755,0.823834,0.768306,0.718085,0.680714,0.656241
501.187234,0.997914,0.997359,0.996657,0.995769,0.994644,0.993222,0.991423,0.989149,0.986274,0.982642,0.978047,0.972062,0.963512,0.950103,0.928887,0.896928,0.852567,0.798765,0.744843,0.700990,0.670766
630.957344,0.998343,0.997902,0.997344,0.996638,0.995744,0.994614,0.993183,0.991374,0.989086,0.986195,0.982534,0.977760,0.970919,0.960126,0.942876,0.916396,0.878148,0.828281,0.773168,0.723654,0.686999
794.328235,0.998684,0.998333,0.997890,0.997329,0.996619,0.995720,0.994583,0.993144,0.991324,0.989023,0.986109,0.982304,0.976839,0.968177,0.954225,0.932515,0.900279,0.855814,0.802173,0.748747,0.705550
1000.000000,0.998954,0.998676,0.998324,0.997878,0.997313,0.996599,0.995695,0.994551,0.993104,0.991274,0.988955,0.985925,0.981564,0.974627,0.963389,0.945720,0.918971,0.880534,0.830629,0.775783,0.726808
