# Process start: 2015-11-02T08:02:17.218900
# Process finish: 2015-11-02T10:20:54.938128
# rup_dim_model = WC94, mech = R, LW = False, AR = 1.7, ndip = 4, mindip = 0.610865, maxdip = 0.872665, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,2.103446,2.177942,2.317548,2.573791,3.037031,3.864302,5.325287,7.875072,12.258619,19.624316,31.486611,48.933337,70.739684,92.130017,107.896295,116.682351,120.717925,122.594090,123.730584,124.560970,125.065574
50.118723,1.415375,1.496671,1.645875,1.916009,2.400101,3.260379,4.777395,7.430650,12.024481,19.862857,32.914830,53.708495,84.018805,119.962461,151.595993,171.889880,182.043244,186.716861,189.216537,190.924492,192.097799
63.095734,0.957547,1.044085,1.200606,1.481190,1.980716,2.864962,4.421964,7.148034,11.887921,20.049954,33.891422,57.022758,95.833205,152.513734,213.638841,259.408882,284.685694,296.596896,302.566634,306.232706,308.721506
79.432823,0.658704,0.749070,0.910893,1.198993,1.709530,2.610707,4.195659,6.972370,11.813577,20.198890,34.578967,59.327912,105.529117,187.516759,294.935467,389.444287,448.086630,477.301583,491.431297,499.344202,504.538080
100.000000,0.466092,0.559138,0.724659,1.017978,1.536148,2.449061,4.053350,6.865057,11.776590,20.317118,35.068927,60.895068,112.584184,221.023280,391.836205,569.964564,696.384478,764.959539,798.206845,815.683703,826.452970
125.892541,0.342960,0.437829,0.605859,0.902717,1.426074,2.347017,3.964667,6.800668,11.761242,20.410663,35.422544,61.986195,117.685410,251.098082,500.430152,807.123474,1058.224711,1209.394581,1285.440354,1324.054347,1346.385753
158.489319,0.264653,0.360735,0.530434,0.829652,1.356488,2.282886,3.909783,6.762874,11.758098,20.484708,35.681177,62.761899,121.135653,273.648319,606.574322,1091.601787,1558.306955,1875.451508,2045.659594,2130.357285,2176.367434
199.526231,0.215000,0.311876,0.482667,0.783437,1.312587,2.242683,3.876005,6.741280,11.761523,20.543675,35.872761,63.323472,123.535176,290.338783,705.679801,1416.897823,2220.758142,2844.457326,3210.344467,3395.527625,3492.641527
251.188643,0.183573,0.280959,0.452456,0.754238,1.284921,2.217526,3.855340,6.729399,11.768111,20.591343,36.017180,63.736315,125.264175,302.143352,786.324461,1753.107070,3041.062108,4200.134444,4955.811556,5356.176496,5559.561641
316.227766,0.163707,0.261420,0.433371,0.735807,1.267502,2.201809,3.842774,6.723200,11.775677,20.630012,36.128459,64.045458,126.536821,310.371537,846.115349,2071.405908,3991.055172,6015.081094,7508.086119,8358.850718,8790.048976
398.107171,0.151160,0.249080,0.421318,0.724177,1.256538,2.192002,3.835188,6.720254,11.783018,20.661022,36.215075,64.281516,127.491546,316.368335,890.610347,2354.622096,5035.175206,8346.016223,11141.516621,12889.289972,13802.917405
501.187234,0.143236,0.241286,0.413706,0.716835,1.249635,2.185891,3.830660,6.719141,11.789651,20.685734,36.282612,64.463832,128.218499,320.841846,921.848016,2569.081541,6048.825578,11106.483939,16088.753801,19578.520349,21510.357529
630.957344,0.138231,0.236362,0.408896,0.712197,1.245288,2.182093,3.828003,6.719025,11.795421,20.705409,36.335432,64.605552,128.777928,324.229866,944.529049,2731.854080,6997.767312,14250.463289,22589.494415,29220.219570,33205.785913
794.328235,0.135070,0.233250,0.405855,0.709266,1.242551,2.179739,3.826481,6.719412,11.800315,20.721066,36.376872,64.716289,129.212405,326.826278,961.452934,2849.027556,7765.805061,17470.630348,30572.547862,42614.565085,50633.502820
1000.000000,0.133072,0.231282,0.403930,0.707412,1.240826,2.178286,3.825642,6.720021,11.804398,20.733520,36.409468,64.803124,129.552174,328.835906,974.292640,2932.960273,8344.872103,20531.521469,39809.064723,60482.224793,76018.301213
