# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechA_ar1p0_seis0-20.ini
# Process start: 2015-11-03T08:49:11.116515
# Process finish: 2015-11-03T09:35:17.822434
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.0, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
2.511886,0.147808,0.237302,0.359131,0.489681,0.590472,0.639592,0.640280,0.607074,0.554107,0.492409,0.431148,0.379288,0.342485,0.319559,0.306303,0.299342,0.296192,0.294995,0.294662,0.294618,0.294619
3.162278,0.151544,0.248465,0.397060,0.594613,0.798955,0.949794,1.017467,1.010797,0.953279,0.866951,0.770978,0.683962,0.618877,0.576242,0.550157,0.535465,0.528241,0.525120,0.523983,0.523701,0.523677
3.981072,0.154077,0.255160,0.417520,0.663627,0.982691,1.301055,1.525378,1.616881,1.594529,1.496305,1.359606,1.221683,1.111277,1.035062,0.985984,0.956590,0.941150,0.933994,0.930999,0.929991,0.929812
5.011872,0.155855,0.259658,0.429549,0.701312,1.107912,1.621280,2.114869,2.446164,2.566773,2.513699,2.352239,2.153075,1.976573,1.846373,1.758160,1.702563,1.671550,1.656392,1.649666,1.646931,1.646109
6.309573,0.157129,0.262805,0.437545,0.722996,1.177477,1.847593,2.670428,3.431858,3.917339,4.070536,3.965137,3.723974,3.466921,3.258277,3.108092,3.008348,2.949498,2.919315,2.905422,2.899284,2.896871
7.943282,0.158057,0.265055,0.443118,0.737219,1.216674,1.976003,3.077693,4.391471,5.559864,6.264842,6.453328,6.282974,5.970790,5.668353,5.430249,5.262551,5.158004,5.101817,5.075610,5.064126,5.059188
10.000000,0.158742,0.266690,0.447092,0.747094,1.241998,2.047014,3.314315,5.120970,7.210296,8.992253,10.006510,10.252002,10.040276,9.684290,9.349535,9.091566,8.920097,8.823262,8.777486,8.757956,8.749675
12.589254,0.159256,0.267896,0.449974,0.754115,1.259503,2.092149,3.443232,5.555753,8.510277,11.817566,14.516913,15.983559,16.363929,16.171842,15.808762,15.467898,15.218707,15.069009,14.997985,14.970694,14.960943
15.848932,0.159649,0.268798,0.452096,0.759197,1.271912,2.123189,3.523775,5.790277,9.306750,14.123953,19.340532,23.419399,25.585915,26.241037,26.158113,25.854810,25.568714,25.378848,25.290781,25.266408,25.265185
19.952623,0.159954,0.269485,0.453679,0.762930,1.280874,2.145130,3.578841,5.934216,9.734350,15.583387,23.462634,31.692228,37.836177,41.035082,42.164627,42.339895,42.221799,42.090097,42.037674,42.057711,42.100276
25.118864,0.160193,0.270019,0.454883,0.765711,1.287446,2.160940,3.617651,6.031957,9.992038,16.380072,26.279290,39.315137,52.153770,61.146406,65.807698,67.720931,68.408058,68.666616,68.840419,69.031185,69.210874
31.622777,0.160379,0.270435,0.455815,0.767819,1.292331,2.172512,3.645550,6.100630,10.165621,16.863323,28.028795,45.371729,66.749441,85.941756,98.667033,105.382519,108.564641,110.133990,111.053534,111.734552,112.278306
39.810717,0.160524,0.270760,0.456542,0.769447,1.296023,2.181096,3.665930,6.149877,10.287181,17.184012,29.130433,49.777984,80.014340,113.479823,141.020823,158.680265,168.354659,173.495085,176.462474,178.431859,179.868489
50.118723,0.160639,0.271014,0.457110,0.770718,1.298870,2.187567,3.681019,6.185777,10.374135,17.407104,29.885630,53.122826,91.788723,142.175370,191.857257,230.042966,254.275355,268.187638,276.241687,281.314792,284.811911
63.095734,0.160729,0.271214,0.457554,0.771709,1.301089,2.192545,3.692365,6.212306,10.437387,17.566152,30.406508,55.585736,102.185233,171.579018,250.599364,321.161034,372.999114,406.065815,425.908242,438.141656,446.227258
79.432823,0.160800,0.271371,0.457902,0.772485,1.302822,2.196422,3.701069,6.232209,10.484044,17.681597,30.771853,57.351773,111.175735,201.736058,318.411349,435.293020,532.074602,601.486764,646.442225,674.462089,692.556031
100.000000,0.160856,0.271495,0.458177,0.773093,1.304176,2.199448,3.707842,6.247434,10.518969,17.766630,31.035588,58.608978,118.447790,231.744825,396.716250,579.350499,743.659857,873.197352,965.596501,1026.507636,1065.758245
125.892541,0.160901,0.271593,0.458393,0.773572,1.305238,2.201814,3.713129,6.259266,10.545609,17.830165,31.229462,59.490554,123.749287,258.925412,482.928473,760.253263,1027.980726,1250.468037,1421.230346,1543.377964,1625.486766
158.489319,0.160936,0.271671,0.458564,0.773949,1.306073,2.203667,3.717260,6.268503,10.566282,17.878493,31.374143,60.131066,127.631976,282.219017,573.230257,981.362036,1410.443461,1780.818976,2074.480706,2299.316589,2461.625156
199.526231,0.160964,0.271732,0.458699,0.774247,1.306731,2.205125,3.720496,6.275718,10.582419,17.915927,31.483847,60.605983,130.365977,299.594402,657.566609,1232.752340,1910.755434,2529.872655,3024.133750,3408.873403,3704.324488
251.188643,0.160986,0.271781,0.458806,0.774483,1.307251,2.206273,3.723039,6.281368,10.595021,17.945137,31.568546,60.964421,132.354635,312.504038,732.078640,1502.385982,2536.038105,3567.274964,4409.811291,5053.243133,5551.272421
316.227766,0.161003,0.271819,0.458890,0.774669,1.307661,2.207179,3.725042,6.285805,10.604884,17.967939,31.634408,61.238790,133.837038,321.715944,789.761686,1762.608149,3264.054878,4949.141164,6408.976540,7511.592528,8336.803266
398.107171,0.161017,0.271850,0.458957,0.774816,1.307986,2.207895,3.726622,6.289300,10.612629,17.985777,31.685694,61.450605,134.960053,328.401444,832.682539,1995.790139,4055.223887,6697.563307,9212.053516,11163.603439,12573.547516
501.187234,0.161028,0.271874,0.459010,0.774933,1.308243,2.208461,3.727871,6.292056,10.618726,17.999783,31.725863,61.615264,135.820783,333.391780,863.878299,2184.382618,4844.959221,8776.533879,12989.607217,16477.456671,18987.744652
630.957344,0.161037,0.271893,0.459053,0.775026,1.308447,2.208910,3.728859,6.294233,10.623534,18.010809,31.757447,61.743997,136.485911,337.176013,886.424547,2324.531134,5559.490556,11061.521540,17819.363047,23985.618734,28578.824565
794.328235,0.161044,0.271908,0.459086,0.775100,1.308609,2.209265,3.729641,6.295956,10.627331,18.019504,31.782353,61.845340,137.004229,340.079381,903.235649,2428.168226,6161.682289,13411.540195,23665.641434,34196.787800,42598.921527
1000.000000,0.161049,0.271920,0.459113,0.775158,1.308737,2.209547,3.730260,6.297319,10.630334,18.026372,31.802026,61.925414,137.410755,342.326178,915.982120,2502.865947,6611.739442,15569.444127,30187.778268,47400.693839,62533.088508
