# Program: /Users/emthompson/PROJECTS/DistanceConversion/Bruce/RjbMeanVar.py
# Config file: Rjb_WC94_mechR_ar1p7_seis0-20_dip40.ini
# Process start: 2016-01-19T21:07:22.558346
# Process finish: 2016-01-19T21:13:47.770996
# rup_dim_model = WC94, mech = R, LW = False, AR = 1.7, ndip = 1, mindip = 0.698132, maxdip = 0.698132, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
5.011872,0.888787,0.854469,0.810463,0.754860,0.686530,0.606541,0.518499,0.427510,0.340157,0.263550,0.201524,0.153437,0.116987,0.090755,0.073995,0.064957,0.060827,0.059320,0.058991,0.058970,0.058970
6.309573,0.910938,0.883122,0.847171,0.801171,0.743262,0.672614,0.590817,0.501834,0.410982,0.325114,0.251039,0.191747,0.146391,0.113635,0.092643,0.081160,0.075642,0.073310,0.072608,0.072499,0.072495
7.943282,0.928802,0.906358,0.877183,0.839534,0.791475,0.731233,0.658340,0.574885,0.485125,0.394639,0.310497,0.239084,0.182962,0.142182,0.115939,0.101459,0.094281,0.090964,0.089785,0.089539,0.089523
10.000000,0.943160,0.925114,0.901552,0.870959,0.831546,0.781367,0.718779,0.643721,0.558745,0.468387,0.378503,0.296336,0.228304,0.177773,0.145161,0.127076,0.117890,0.113373,0.111525,0.111024,0.110968
12.589254,0.954671,0.940199,0.921241,0.896510,0.864438,0.823194,0.770836,0.705897,0.628755,0.542409,0.451637,0.362645,0.283479,0.221975,0.181608,0.159171,0.147707,0.141816,0.139082,0.138158,0.137981
15.848932,0.963881,0.952299,0.937087,0.917174,0.891220,0.857607,0.814466,0.759873,0.692584,0.613448,0.525887,0.434973,0.348148,0.276106,0.226969,0.199281,0.185022,0.177520,0.173791,0.172340,0.172006
19.952623,0.971239,0.961985,0.949806,0.933818,0.912904,0.885673,0.850456,0.805350,0.748471,0.678846,0.597832,0.509324,0.419788,0.340339,0.282868,0.249369,0.231932,0.222651,0.217787,0.215610,0.214932
25.118864,0.977110,0.969725,0.959990,0.947184,0.930383,0.908421,0.879857,0.842971,0.795835,0.736631,0.664726,0.582089,0.494406,0.412647,0.349969,0.311282,0.290349,0.279004,0.272884,0.269898,0.268823
31.622777,0.981791,0.975903,0.968132,0.957893,0.944429,0.926775,0.903717,0.873761,0.835140,0.785911,0.724367,0.650344,0.567664,0.486800,0.421493,0.378605,0.354109,0.340535,0.333021,0.329139,0.327507
39.810717,0.985519,0.980828,0.974632,0.966456,0.955687,0.941533,0.922985,0.898781,0.867373,0.826951,0.775569,0.711726,0.636631,0.558311,0.490531,0.442873,0.414178,0.397938,0.388885,0.384019,0.381729
50.118723,0.988486,0.984752,0.979815,0.973295,0.964693,0.953368,0.938489,0.919006,0.893602,0.860682,0.818392,0.764811,0.699053,0.625367,0.555658,0.502455,0.468669,0.449190,0.438218,0.432177,0.429163
63.095734,0.990848,0.987876,0.983946,0.978749,0.971888,0.962839,0.950929,0.935291,0.914827,0.888171,0.853675,0.809423,0.753366,0.686108,0.616073,0.557384,0.517665,0.494259,0.481010,0.473636,0.469759
79.432823,0.992726,0.990362,0.987234,0.983097,0.977628,0.970407,0.960889,0.948365,0.931931,0.910440,0.882476,0.846301,0.799504,0.739958,0.671759,0.608405,0.562152,0.533919,0.517814,0.508764,0.503860
100.000000,0.994219,0.992340,0.989852,0.986558,0.982203,0.976447,0.968850,0.958838,0.945670,0.928401,0.905836,0.876465,0.837892,0.786395,0.722138,0.656033,0.603299,0.569335,0.549709,0.538644,0.532533
125.892541,0.995407,0.993912,0.991934,0.989314,0.985847,0.981262,0.975205,0.967211,0.956681,0.942838,0.924693,0.900966,0.869465,0.825853,0.767144,0.700493,0.642023,0.601702,0.577728,0.564113,0.556532
158.489319,0.996350,0.995163,0.993589,0.991506,0.988747,0.985098,0.980272,0.973897,0.965488,0.954413,0.939861,0.920765,0.895212,0.858917,0.806955,0.742346,0.679526,0.632378,0.603080,0.586311,0.576865
199.526231,0.997100,0.996156,0.994906,0.993249,0.991055,0.988151,0.984309,0.979230,0.972522,0.963675,0.952028,0.936703,0.916074,0.886213,0.841304,0.780736,0.715723,0.662166,0.626737,0.606029,0.594325
251.188643,0.997696,0.996946,0.995952,0.994635,0.992891,0.990581,0.987524,0.983479,0.978133,0.971074,0.961768,0.949496,0.932902,0.908550,0.870622,0.815835,0.751126,0.692073,0.649852,0.624268,0.609696
316.227766,0.998170,0.997574,0.996784,0.995737,0.994351,0.992514,0.990082,0.986863,0.982606,0.976979,0.969552,0.959742,0.946430,0.926694,0.895160,0.847014,0.785055,0.722403,0.673333,0.641937,0.623799
398.107171,0.998546,0.998072,0.997445,0.996613,0.995511,0.994051,0.992117,0.989556,0.986168,0.981686,0.975765,0.967933,0.957277,0.941355,0.915438,0.874182,0.816922,0.752968,0.697699,0.659759,0.637200
501.187234,0.998845,0.998469,0.997970,0.997309,0.996433,0.995273,0.993735,0.991699,0.989003,0.985435,0.980718,0.974473,0.965957,0.953155,0.932031,0.897400,0.846291,0.783711,0.723603,0.678593,0.650600
630.957344,0.999082,0.998784,0.998387,0.997862,0.997166,0.996244,0.995022,0.993403,0.991258,0.988420,0.984665,0.979689,0.972891,0.962625,0.945511,0.916842,0.872420,0.813387,0.750626,0.698933,0.664669
794.328235,0.999271,0.999034,0.998719,0.998302,0.997749,0.997016,0.996044,0.994757,0.993052,0.990795,0.987807,0.983844,0.978425,0.970209,0.956405,0.932916,0.895248,0.841629,0.778793,0.721346,0.680113
1000.000000,0.999421,0.999232,0.998982,0.998651,0.998211,0.997629,0.996857,0.995834,0.994479,0.992684,0.990307,0.987154,0.982836,0.976272,0.965174,0.946072,0.914663,0.867412,0.807005,0.745728,0.697483
