# Process start: 2015-11-02T08:02:17.218900
# Process finish: 2015-11-02T10:20:54.938101
# rup_dim_model = WC94, mech = R, LW = False, AR = 1.7, ndip = 4, mindip = 0.610865, maxdip = 0.872665, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.995262,5.023473,4.977554,4.921277,4.852602,4.768877,4.667455,4.546625,4.406758,4.252175,4.093427,3.947299,3.831318,3.756041,3.718646,3.706200,3.703856,3.703718,3.703720,3.703720,3.703720,3.703720
2.511886,4.048291,4.008727,3.960275,3.901722,3.831324,3.746983,3.647173,3.532153,3.405395,3.275255,3.155061,3.058994,2.996038,2.964442,2.953793,2.951715,2.951565,2.951561,2.951561,2.951561,2.951561
3.162278,3.285487,3.251264,3.209069,3.158123,3.097543,3.026005,2.942206,2.846141,2.740532,2.632041,2.531320,2.449992,2.395943,2.368370,2.358824,2.356794,2.356564,2.356537,2.356535,2.356535,2.356535
3.981072,2.692442,2.662868,2.626020,2.581147,2.527830,2.465606,2.393718,2.311942,2.222168,2.129657,2.043038,1.972067,1.923958,1.898806,1.889693,1.887462,1.887054,1.886973,1.886966,1.886966,1.886966
5.011872,2.235125,2.209677,2.177617,2.138044,2.090512,2.035050,1.971704,1.900443,1.822368,1.741340,1.664381,1.600001,1.555169,1.530896,1.521486,1.518735,1.517991,1.517786,1.517757,1.517756,1.517756
6.309573,1.886249,1.864489,1.836800,1.802144,1.759798,1.709705,1.652419,1.588563,1.518935,1.446002,1.375213,1.314223,1.270216,1.245265,1.234736,1.231078,1.229787,1.229353,1.229268,1.229262,1.229262
7.943282,1.623765,1.605305,1.581615,1.551598,1.514278,1.469168,1.416671,1.357910,1.294073,1.226759,1.159710,1.099632,1.054218,1.026945,1.014325,1.009258,1.007150,1.006326,1.006117,1.006095,1.006094
10.000000,1.429669,1.414150,1.394091,1.368415,1.336014,1.295995,1.248154,1.193393,1.133373,1.069775,1.005046,0.944433,0.895848,0.864558,0.848684,0.841581,0.838309,0.836865,0.836408,0.836329,0.836324
12.589254,1.289096,1.276168,1.259360,1.237668,1.209965,1.175131,1.132368,1.081781,1.024783,0.963550,0.900340,0.838891,0.786330,0.749574,0.729107,0.719158,0.714283,0.711948,0.711079,0.710882,0.710865
15.848932,1.189678,1.178996,1.165044,1.146920,1.123556,1.093772,1.056433,1.010852,0.957482,0.898312,0.836148,0.774208,0.718169,0.675446,0.649253,0.635560,0.628576,0.625028,0.623509,0.623062,0.622994
19.952623,1.121175,1.112412,1.100926,1.085930,1.066462,1.041390,1.009480,0.969598,0.921201,0.865190,0.804267,0.742149,0.683836,0.636116,0.604000,0.585820,0.576157,0.571049,0.568624,0.567766,0.567587
25.118864,1.075259,1.068123,1.058743,1.046452,1.030413,1.009606,0.982839,0.948837,0.906488,0.855462,0.797221,0.735419,0.675478,0.623989,0.586527,0.563475,0.550589,0.543574,0.540007,0.538534,0.538133
31.622777,1.045320,1.039551,1.031953,1.021970,1.008893,0.991839,0.969735,0.941341,0.905355,0.860723,0.807404,0.747586,0.686372,0.631006,0.588097,0.559795,0.543187,0.533927,0.528992,0.526698,0.525921
39.810717,1.026303,1.021668,1.015554,1.007504,0.996932,0.983091,0.965055,0.941705,0.911763,0.873925,0.827242,0.772050,0.711427,0.652214,0.602844,0.568242,0.547154,0.535170,0.528599,0.525314,0.524018
50.118723,1.014520,1.010813,1.005917,0.999462,0.990966,0.979812,0.965220,0.946223,0.921664,0.890239,0.850668,0.802121,0.745137,0.684118,0.628230,0.586196,0.559642,0.544367,0.535866,0.531390,0.529379
63.095734,1.007404,1.004448,1.000542,0.995384,0.988584,0.979639,0.967902,0.952559,0.932607,0.906854,0.873987,0.832695,0.781680,0.722035,0.661396,0.611643,0.578584,0.559243,0.548364,0.542454,0.539570
79.432823,1.003232,1.000880,0.997768,0.993657,0.988230,0.981079,0.971675,0.959344,0.943239,0.922322,0.895374,0.860984,0.816924,0.761363,0.698819,0.642241,0.601975,0.577702,0.563937,0.556320,0.552380
100.000000,1.000878,0.999008,0.996534,0.993261,0.988938,0.983233,0.975718,0.965841,0.952899,0.936011,0.914106,0.885852,0.848767,0.799102,0.737726,0.676174,0.628479,0.598310,0.580982,0.571287,0.566080
125.892541,0.999625,0.998140,0.996173,0.993571,0.990131,0.985586,0.979592,0.971698,0.961328,0.947750,0.930051,0.907047,0.876344,0.833311,0.775616,0.711672,0.657200,0.620384,0.598696,0.586445,0.579707
158.489319,0.999023,0.997843,0.996281,0.994213,0.991477,0.987861,0.983085,0.976786,0.968496,0.957611,0.943370,0.924756,0.899625,0.863271,0.811142,0.747658,0.687738,0.643782,0.616787,0.601399,0.592829
199.526231,0.998795,0.997858,0.996617,0.994974,0.992799,0.989923,0.986121,0.981101,0.974483,0.965777,0.954353,0.939359,0.918944,0.888749,0.843096,0.782618,0.719422,0.668537,0.635359,0.616075,0.605222
251.188643,0.998771,0.998028,0.997042,0.995737,0.994009,0.991722,0.988697,0.984700,0.979424,0.972471,0.963327,0.951287,0.934794,0.910008,0.871053,0.815587,0.751705,0.694804,0.654794,0.630736,0.617091
316.227766,0.998853,0.998262,0.997480,0.996443,0.995070,0.993252,0.990847,0.987666,0.983463,0.977917,0.970611,0.960967,0.947693,0.927515,0.894923,0.845728,0.783798,0.722591,0.675532,0.645740,0.628608
398.107171,0.998981,0.998512,0.997890,0.997067,0.995976,0.994532,0.992619,0.990089,0.986743,0.982324,0.976494,0.968783,0.958132,0.941800,0.914893,0.872414,0.814589,0.751412,0.697862,0.661568,0.640123
501.187234,0.999122,0.998750,0.998256,0.997602,0.996736,0.995588,0.994068,0.992056,0.989394,0.985875,0.981228,0.975072,0.966544,0.953381,0.931382,0.895526,0.843447,0.780937,0.722137,0.678810,0.652082
630.957344,0.999260,0.998964,0.998572,0.998053,0.997364,0.996453,0.995245,0.993645,0.991528,0.988727,0.985026,0.980117,0.973300,0.962726,0.944863,0.915069,0.869509,0.810039,0.748067,0.697897,0.665006
794.328235,0.999385,0.999150,0.998839,0.998426,0.997880,0.997155,0.996195,0.994924,0.993241,0.991013,0.988066,0.984155,0.978714,0.970240,0.955808,0.931332,0.892464,0.837959,0.775328,0.719191,0.679452
1000.000000,0.999494,0.999308,0.999061,0.998733,0.998299,0.997723,0.996960,0.995950,0.994612,0.992840,0.990496,0.987381,0.983044,0.976265,0.964649,0.944705,0.912170,0.863825,0.803105,0.742713,0.695925
