# Process start: 2015-11-03T04:04:55.423998
# Process finish: 2015-11-03T07:10:43.419985
# rup_dim_model = S14, mech = SS, LW = False, AR = 1.0, ndip = 7, mindip = 1.047198, maxdip = 1.570796, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,0.807312,0.817623,0.854651,0.944864,1.136438,1.515324,2.231719,3.541460,5.945320,11.039152,23.070225,45.857309,76.008913,103.913431,123.226027,134.152374,139.766888,142.816563,144.600710,145.611724,146.059439
50.118723,0.544832,0.568324,0.621610,0.731241,0.944894,1.347059,2.085315,3.412976,5.840494,11.118993,24.657207,54.260875,99.595597,147.510751,184.060275,206.137813,217.733407,223.889841,227.468109,229.579777,230.565530
63.095734,0.372144,0.403926,0.467329,0.588871,0.815820,1.231659,1.982385,3.320311,5.764176,11.172603,25.963698,62.767085,127.330605,204.839494,271.212609,315.126682,339.410197,352.049325,359.092679,363.161388,365.283766
79.432823,0.259829,0.296699,0.366246,0.494920,0.729686,1.153407,1.911300,3.255690,5.712603,11.219428,26.934900,69.668718,155.399185,274.443148,391.676859,477.304381,527.366944,553.255128,567.144251,575.277611,580.039642
100.000000,0.187233,0.227135,0.300306,0.433137,0.672401,1.100642,1.862788,3.211674,5.679442,11.262344,27.625007,75.151328,184.203109,359.072688,555.027491,713.532276,813.768933,867.842086,896.356824,912.686534,922.188557
125.892541,0.140545,0.182231,0.257515,0.392743,0.634573,1.065374,1.829968,3.181841,5.658506,11.301630,28.141600,79.493297,210.414556,450.346449,758.567611,1042.993356,1241.585262,1354.613166,1412.928555,1444.628051,1463.112407
158.489319,0.110557,0.153253,0.229704,0.366200,0.609277,1.041129,1.806542,3.159779,5.643034,11.333089,28.531397,82.553792,230.541889,541.615687,1005.128378,1494.258960,1870.494785,2099.177755,2219.912695,2284.173629,2321.419750
199.526231,0.091130,0.134278,0.211193,0.348092,0.591412,1.023257,1.788523,3.142305,5.630645,11.357143,28.826352,84.772291,246.842584,632.413972,1291.610763,2082.259533,2764.410334,3218.418059,3470.773457,3602.595894,3676.008054
251.188643,0.078538,0.121864,0.198928,0.335899,0.579151,1.010773,1.775841,3.130296,5.623503,11.380153,29.059520,86.439165,258.887605,705.584410,1579.242495,2790.863213,3990.999453,4872.134313,5389.967960,5659.118298,5803.771488
316.227766,0.070425,0.113808,0.190895,0.327821,0.570933,1.002337,1.767328,3.122642,5.620490,11.402340,29.246730,87.714850,267.485893,763.487155,1872.300481,3646.554688,5643.381661,7266.099667,8297.368223,8856.350894,9151.949562
398.107171,0.065195,0.108579,0.185633,0.322473,0.565434,0.996663,1.761671,3.117910,5.620001,11.422811,29.397390,88.700925,273.870991,809.118756,2137.544382,4564.785657,7692.168062,10588.360746,12618.713747,13779.176595,14380.228258
501.187234,0.061818,0.105176,0.182175,0.318919,0.561741,0.992834,1.757908,3.115037,5.620850,11.440908,29.518569,89.469444,278.709334,841.499080,2341.570570,5481.693114,10167.183406,15122.805055,18947.329806,21280.752463,22517.363335
630.957344,0.059629,0.102951,0.179889,0.316541,0.559240,0.990227,1.755386,3.113312,5.622283,11.456400,29.615856,90.071235,282.417613,865.179259,2506.975031,6392.373098,13036.356474,21016.311933,27919.017244,32527.039120,35096.177011
794.328235,0.058204,0.101487,0.178367,0.314934,0.557530,0.988434,1.753680,3.112291,5.623886,11.469356,29.693688,90.544218,285.285929,882.971712,2629.438514,7127.137331,15917.340735,28112.705610,40210.486329,49112.273103,54357.134086
1000.000000,0.057271,0.100517,0.177344,0.313839,0.556349,0.987188,1.752512,3.111699,5.625451,11.480051,29.755854,90.917544,287.521573,896.546050,2717.062098,7709.234545,18851.500936,36673.967801,56748.392101,73088.976536,83494.938350
