# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechA_ar1p7_seis0-20.ini
# Process start: 2015-11-03T10:19:47.672925
# Process finish: 2015-11-03T11:03:50.671602
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.7, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
39.810717,0.212469,0.358263,0.603844,1.017180,1.711986,2.877639,4.827477,8.074192,13.440155,22.195026,36.170994,57.548185,85.965792,115.875056,140.458828,157.264879,167.347866,172.971128,176.193488,178.283942,179.786764
50.118723,0.212669,0.358701,0.604809,1.019331,1.716927,2.889333,4.855659,8.143348,13.613836,22.644278,37.456335,62.111061,100.339828,148.081923,193.674883,228.807863,252.358309,266.881674,275.537746,280.928094,284.593432
63.095734,0.212827,0.359048,0.605573,1.021015,1.720690,2.898012,4.876255,8.193080,13.736183,22.952527,38.301050,65.197586,112.213863,180.717448,256.661415,322.482501,370.923863,403.506171,424.206781,437.193820,445.695723
79.432823,0.212952,0.359324,0.606179,1.022348,1.723628,2.904598,4.891507,8.229362,13.823965,23.169050,38.875481,67.319806,121.884302,212.759874,328.638434,441.680368,532.659904,598.391918,643.048350,672.260152,691.291456
100.000000,0.213052,0.359543,0.606660,1.023404,1.725950,2.909724,4.903038,8.256175,13.887894,23.324037,39.277596,68.792955,129.494974,243.540105,409.384603,590.919896,750.257006,872.718564,960.972353,1022.011823,1062.898984
125.892541,0.213131,0.359716,0.607041,1.024241,1.727792,2.913774,4.911986,8.276376,13.935048,23.436710,39.564940,69.807771,134.974251,271.024023,496.473383,774.896751,1041.121118,1257.211172,1419.434954,1537.042430,1619.695177
158.489319,0.213194,0.359854,0.607343,1.024906,1.729252,2.916983,4.919046,8.292000,13.970456,23.519663,39.773684,70.531135,138.945855,294.411296,586.948154,996.901817,1427.856027,1796.597377,2081.698377,2295.187997,2452.576365
199.526231,0.213244,0.359964,0.607584,1.025433,1.730410,2.919529,4.924641,8.304310,13.997747,23.581759,39.927299,71.057983,141.720663,311.784687,671.160334,1248.092987,1929.119310,2551.245086,3042.696780,3415.036336,3697.188894
251.188643,0.213283,0.360050,0.607774,1.025852,1.731329,2.921548,4.929078,8.314064,14.019214,23.629450,40.042098,71.447559,143.723025,324.648566,745.423877,1517.046200,2553.555106,3589.610433,4436.410211,5076.148701,5560.530690
316.227766,0.213315,0.360119,0.607925,1.026184,1.732059,2.923150,4.932598,8.321798,14.036218,23.666889,40.129974,71.739618,145.202580,333.797956,802.831853,1776.413919,3279.883743,4969.576085,6437.056779,7545.974236,8366.410160
398.107171,0.213340,0.360174,0.608046,1.026448,1.732638,2.924421,4.935390,8.327933,14.049700,23.696532,40.198782,71.963025,146.314212,340.415639,845.491233,2008.735066,4069.014705,6714.567821,9236.832583,11200.144542,12616.166255
501.187234,0.213359,0.360218,0.608141,1.026657,1.733098,2.925431,4.937607,8.332801,14.060394,23.720035,40.253185,72.136953,147.162108,345.339100,876.451742,2196.548711,4856.678382,8789.343230,13008.304008,16508.542352,19031.082688
630.957344,0.213375,0.360252,0.608217,1.026824,1.733463,2.926232,4.939366,8.336664,14.068879,23.738676,40.296277,72.273462,147.816617,349.063460,898.791248,2336.030573,5569.310326,11069.933875,17830.346029,24006.679754,28613.424338
794.328235,0.213388,0.360280,0.608277,1.026956,1.733753,2.926868,4.940763,8.339730,14.075612,23.753465,40.330447,72.381257,148.326832,351.917564,915.425909,2439.103972,6169.854138,13415.736022,23668.111465,34204.651971,42618.075848
1000.000000,0.213397,0.360301,0.608325,1.027061,1.733983,2.927373,4.941871,8.342164,14.080957,23.765201,40.357556,72.466628,148.727153,354.125105,928.027550,2513.332752,6618.538776,15569.891192,30181.717498,47393.361368,62531.654057
