# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_WC94_mechA_ar1p0_seis0-15.ini
# Process start: 2015-11-03T09:35:18.413498
# Process finish: 2015-11-03T10:19:47.079917
# rup_dim_model = WC94, mech = A, LW = False, AR = 1.0, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
19.952623,0.159954,0.269485,0.453679,0.762930,1.280874,2.145130,3.578841,5.934306,9.755991,15.778317,23.910590,32.150443,38.119061,41.337610,42.740758,43.299825,43.543543,43.704371,43.856840,43.990097,44.084719
25.118864,0.160193,0.270019,0.454883,0.765711,1.287446,2.160940,3.617651,6.032064,10.028699,16.778104,27.438902,40.839696,53.180917,61.600288,66.190302,68.442596,69.591441,70.272552,70.765885,71.149862,71.421057
31.622777,0.160379,0.270435,0.455815,0.767819,1.292331,2.172512,3.645550,6.100748,10.211207,17.421427,30.047022,48.768510,69.829085,87.528188,99.167546,105.708627,109.250559,111.315351,112.680125,113.665185,114.358664
39.810717,0.160524,0.270760,0.456542,0.769447,1.296023,2.181096,3.665930,6.150002,10.338564,17.867022,32.071549,55.926030,87.286574,118.595772,143.129033,159.041778,168.346222,173.784284,177.212258,179.567027,181.206659
50.118723,0.160639,0.271014,0.457110,0.770718,1.298870,2.187567,3.681019,6.185908,10.429588,18.174936,33.571796,62.336466,105.414742,154.753936,199.272284,232.526942,254.146284,267.283730,275.416885,280.788430,284.469483
63.095734,0.160729,0.271214,0.457554,0.771709,1.301089,2.192545,3.692365,6.212441,10.495800,18.391342,34.651391,67.915735,124.211401,196.957834,270.063904,331.083885,375.524855,404.767300,423.163052,435.044225,443.034250
79.432823,0.160800,0.271371,0.457902,0.772485,1.302822,2.196422,3.701069,6.232347,10.544658,18.547866,35.420333,72.425403,142.954849,246.017138,360.216347,463.054936,544.683340,603.725767,643.163851,668.716479,685.574082
100.000000,0.160856,0.271495,0.458177,0.773093,1.304176,2.199448,3.707842,6.247574,10.581243,18.663120,35.960360,75.717109,159.937314,300.110115,473.936361,641.528866,780.687009,888.130724,965.976946,1018.898689,1053.832059
125.892541,0.160901,0.271593,0.458393,0.773572,1.305238,2.201814,3.713129,6.259409,10.609151,18.749303,36.353335,78.127926,174.461193,356.695375,612.999989,882.464410,1114.350508,1297.950618,1439.426188,1542.748214,1613.264690
158.489319,0.160936,0.271671,0.458564,0.773949,1.306073,2.203667,3.717260,6.268647,10.630801,18.814805,36.645179,79.827336,185.282639,409.431807,770.858671,1197.631156,1586.765042,1895.998608,2136.111458,2321.454126,2456.373858
199.526231,0.160964,0.271732,0.458699,0.774247,1.306731,2.205125,3.720496,6.275863,10.647695,18.865428,36.865773,81.065568,193.326673,455.947024,939.886929,1591.030652,2241.051531,2770.377566,3171.905566,3481.541444,3719.469992
251.188643,0.160986,0.271781,0.458806,0.774483,1.307251,2.206273,3.723039,6.281513,10.660884,18.904787,37.034749,81.989706,199.066883,491.846406,1102.482361,2047.960331,3111.428764,4032.141718,4724.083606,5238.298857,5636.237507
316.227766,0.161003,0.271819,0.458890,0.774669,1.307661,2.207179,3.725042,6.285952,10.671209,18.935449,37.165246,82.690429,203.239833,518.580528,1248.010478,2543.724290,4210.987223,5799.559510,7030.016064,7913.828638,8572.789276
398.107171,0.161017,0.271850,0.458957,0.774816,1.307986,2.207895,3.726622,6.289447,10.679319,18.959485,37.266749,83.227810,206.357850,537.997247,1365.255495,3036.873011,5515.201778,8177.788150,10382.869758,11965.067332,13089.225360
501.187234,0.161028,0.271874,0.459010,0.774933,1.308243,2.208461,3.727871,6.292203,10.685706,18.978398,37.346164,83.643320,208.724041,552.050327,1452.420231,3482.484484,6946.139036,11213.445261,15114.528884,18018.951946,20021.111294
630.957344,0.161037,0.271893,0.459053,0.775026,1.308447,2.208910,3.728859,6.294381,10.690745,18.993320,37.408723,83.967306,210.540481,562.538297,1516.819897,3856.698003,8413.484266,14880.242261,21540.654401,26860.729143,30552.633115
794.328235,0.161044,0.271908,0.459086,0.775100,1.308609,2.209265,3.729641,6.296104,10.694726,19.005113,37.458174,84.221525,211.946855,570.495550,1563.275870,4136.165505,9758.132482,18962.455370,29836.228771,39418.065628,46335.363144
1000.000000,0.161049,0.271920,0.459113,0.775158,1.308737,2.209547,3.730260,6.297467,10.697874,19.014443,37.497334,84.422108,213.044235,576.604613,1597.834299,4345.122807,10923.873813,23246.327480,40006.668447,56616.633842,69484.012854
