# Program: /Users/emthompson/PROJECTS/DistanceConversion/Bruce/RjbMeanVar.py
# Config file: Rjb_WC94_mechSS_ar1p7_seis0-20_dip90.ini
# Process start: 2016-01-19T17:09:40.720897
# Process finish: 2016-01-19T17:09:50.078519
# rup_dim_model = WC94, mech = SS, LW = False, AR = 1.7, ndip = 1, mindip = 1.570796, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 20.000000
"Repi_km","V4","V4.25","V4.5","V4.75","V5","V5.25","V5.5","V5.75","V6","V6.25","V6.5","V6.75","V7","V7.25","V7.5","V7.75","V8","V8.25","V8.5","V8.75","V9"
2.511886,0.171765,0.252413,0.338138,0.411346,0.465087,0.502593,0.528966,0.547805,0.561475,0.571546,0.579051,0.585067,0.590772,0.596010,0.600161,0.602512,0.603124,0.603160,0.603160,0.603160,0.603160
3.162278,0.183363,0.285184,0.415258,0.550127,0.662902,0.744817,0.801922,0.842160,0.870976,0.891885,0.907373,0.919458,0.930325,0.940214,0.948418,0.953543,0.955560,0.955931,0.955945,0.955945,0.955945
3.981072,0.190658,0.305873,0.473081,0.682339,0.893991,1.067406,1.192192,1.279201,1.340599,1.384591,1.416747,1.441501,1.463438,1.482789,1.497807,1.508528,1.513802,1.514990,1.515070,1.515070,1.515070
5.011872,0.195448,0.318820,0.510015,0.784075,1.119861,1.451173,1.717384,1.907413,2.039904,2.133638,2.201053,2.252465,2.296688,2.334382,2.363598,2.384266,2.396086,2.400541,2.401211,2.401224,2.401224
6.309573,0.198688,0.327280,0.533012,0.850002,1.298361,1.835821,2.353044,2.760963,3.050170,3.252169,3.395476,3.503123,3.594495,3.671059,3.727085,3.765730,3.791539,3.802864,3.805518,3.805684,3.805684
7.943282,0.200928,0.332984,0.547960,0.890885,1.415920,2.148024,3.006026,3.811340,4.435396,4.875653,5.184070,5.412427,5.602798,5.758828,5.869619,5.944665,5.993640,6.020912,6.030546,6.031601,6.031603
10.000000,0.202505,0.336918,0.558007,0.917310,1.488643,2.357340,3.550300,4.916228,6.166624,7.120289,7.791849,8.282077,8.684513,9.007460,9.232345,9.373608,9.467866,9.527997,9.553388,9.559123,9.559446
12.589254,0.203633,0.339682,0.564918,0.935011,1.535382,2.486764,3.922384,5.862020,8.029942,9.966301,11.425844,12.491005,13.351671,14.028664,14.487430,14.770288,14.950355,15.065023,15.129419,15.149309,15.150701
15.848932,0.204452,0.341656,0.569763,0.947155,1.566580,2.569481,4.152826,6.522249,9.668319,13.097697,16.097575,18.418654,20.282324,21.718929,22.672030,23.235657,23.575966,23.803229,23.942445,23.999775,24.011675
19.952623,0.205058,0.343085,0.573216,0.955650,1.587927,2.624488,4.299306,6.932769,10.837629,15.926186,21.350263,26.186310,30.248105,33.334398,35.334820,36.487637,37.166715,37.589826,37.866994,38.015950,38.054524
25.118864,0.205522,0.344140,0.575712,0.961692,1.602824,2.662023,4.396330,7.192335,11.569396,17.993900,26.235159,35.229522,43.819035,50.508142,54.755042,57.141755,58.482158,59.293174,59.839920,60.164520,60.291758
31.622777,0.205887,0.344943,0.577548,0.966052,1.613400,2.688157,4.462348,7.363539,12.029690,19.299303,29.925468,44.217343,60.851772,75.053327,84.158529,89.152874,91.897313,93.498725,94.502812,95.181708,95.514446
39.810717,0.206178,0.345575,0.578941,0.969252,1.621019,2.706674,4.508208,7.479695,12.331919,20.116193,32.346666,51.997521,80.447736,108.615777,127.816590,138.382079,144.011042,147.169759,149.128296,150.437007,151.182800
50.118723,0.206411,0.346078,0.580033,0.971668,1.626596,2.719989,4.540634,7.560190,12.536355,20.649962,33.947670,58.592879,101.655428,152.035734,190.777785,213.171148,224.931202,231.384250,235.153799,237.601478,239.229931
63.095734,0.206596,0.346479,0.580901,0.973555,1.630789,2.729712,4.563912,7.616988,12.677685,21.009897,34.992251,63.531549,122.881985,205.463393,278.601370,324.885356,349.623337,362.857105,370.328983,375.082989,378.173145
79.432823,0.206744,0.346800,0.581595,0.975055,1.634051,2.736993,4.580870,7.657690,12.777196,21.258107,35.691701,67.007441,141.804006,264.728156,394.141238,487.341922,539.757194,567.299625,582.483067,591.434652,597.381974
100.000000,0.206862,0.347055,0.582148,0.976252,1.636641,2.742634,4.593520,7.687280,12.848380,21.432494,36.173783,69.388894,157.181912,326.844676,539.172141,716.065149,825.109041,882.997136,914.015862,931.942173,943.303645
125.892541,0.206955,0.347258,0.582588,0.977207,1.638709,2.747108,4.603281,7.709271,12.900027,21.557014,36.513062,71.021357,168.154788,382.862654,703.267254,1021.845881,1243.387070,1365.835832,1430.344584,1466.070846,1487.542921
158.489319,0.207029,0.347419,0.582939,0.977968,1.640358,2.750679,4.611008,7.726167,12.938277,21.647188,36.756011,72.182426,175.972835,430.763630,879.802565,1410.583288,1837.076726,2093.734912,2229.134666,2302.214269,2345.061155
199.526231,0.207089,0.347548,0.583218,0.978574,1.641672,2.753527,4.617173,7.739513,12.967539,21.713753,36.932500,73.026634,181.399740,465.233753,1042.908153,1862.702711,2643.894033,3168.317004,3454.091033,3605.401002,3689.974718
251.188643,0.207136,0.347650,0.583440,0.979056,1.642719,2.755797,4.622092,7.750159,12.990594,21.764454,37.062950,73.650576,185.317752,490.246188,1186.669517,2355.413073,3679.601035,4705.624883,5308.615837,5625.166064,5798.328481
316.227766,0.207173,0.347731,0.583617,0.979440,1.643552,2.757605,4.626013,7.758654,13.008979,21.804291,37.162080,74.117993,188.209989,507.628659,1292.644582,2829.441312,4921.030937,6825.572642,8063.313400,8731.318933,9086.482455
398.107171,0.207203,0.347796,0.583757,0.979745,1.644215,2.759044,4.629136,7.765426,13.023649,21.836037,37.239683,74.475187,190.380393,520.150273,1369.868005,3251.757573,6284.258550,9576.217121,12036.721018,13450.190136,14192.199387
501.187234,0.207226,0.347847,0.583869,0.979988,1.644742,2.760189,4.631621,7.770820,13.035344,21.861371,37.301307,74.752553,192.031443,529.403525,1423.701691,3577.883559,7656.367996,12963.040777,17579.346575,20498.880130,22059.741198
630.957344,0.207245,0.347888,0.583958,0.980180,1.645161,2.761100,4.633599,7.775114,13.044661,21.881571,37.350364,74.969828,193.301191,536.350758,1462.158811,3813.734067,8883.322611,16719.914935,24871.088718,30749.196527,34056.376570
794.328235,0.207260,0.347920,0.584028,0.980334,1.645494,2.761824,4.635172,7.778530,13.052078,21.897663,37.389450,75.141605,194.287810,541.635579,1490.451991,3980.048978,9883.572150,20656.612661,34023.780135,45180.656494,52060.860964
1000.000000,0.207272,0.347946,0.584084,0.980455,1.645759,2.762399,4.636423,7.781248,13.057981,21.910476,37.420574,75.277845,195.060710,545.698393,1511.624546,4097.566448,10601.298843,24206.754565,44379.360052,64474.116355,78452.420407
