# Process start: 2015-11-02T11:55:27.788288
# Process finish: 2015-11-02T21:39:56.338982
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
39.810717,1.013607,1.010015,1.005248,0.998935,0.990596,0.979616,0.965225,0.946485,0.922259,0.890833,0.848910,0.793396,0.726611,0.658765,0.601035,0.558900,0.531217,0.514362,0.504608,0.499166,0.496112
50.118723,1.007001,1.004165,1.000400,0.995406,0.988798,0.980074,0.968602,0.953588,0.934042,0.908406,0.873628,0.825971,0.765179,0.698131,0.635542,0.585559,0.550361,0.527815,0.514218,0.506302,0.501775
63.095734,1.003116,1.000877,0.997901,0.993950,0.988713,0.981787,0.972652,0.960650,0.944938,0.924164,0.895630,0.855454,0.801615,0.737956,0.673594,0.617914,0.575815,0.547264,0.529312,0.518548,0.512269
79.432823,1.000916,0.999146,0.996792,0.993665,0.989514,0.984015,0.976746,0.967166,0.954571,0.937814,0.914592,0.881239,0.834650,0.776041,0.712355,0.653213,0.605466,0.571116,0.548452,0.534390,0.526020
100.000000,0.999736,0.998336,0.996473,0.993996,0.990705,0.986339,0.980558,0.972920,0.962842,0.949372,0.930582,0.903198,0.863604,0.810960,0.749848,0.689250,0.637320,0.597828,0.570418,0.552697,0.541876
125.892541,0.999162,0.998054,0.996578,0.994615,0.992005,0.988539,0.983942,0.977856,0.969805,0.959005,0.943865,0.921563,0.888446,0.842248,0.785145,0.724668,0.669781,0.625942,0.594064,0.572522,0.558908
158.489319,0.998937,0.998059,0.996889,0.995333,0.993262,0.990510,0.986855,0.982008,0.975584,0.966941,0.954781,0.936727,0.909390,0.869658,0.817545,0.758582,0.701835,0.654344,0.618424,0.593146,0.576520
199.526231,0.998904,0.998208,0.997280,0.996046,0.994402,0.992216,0.989310,0.985453,0.980331,0.973425,0.963682,0.949131,0.926772,0.893177,0.846705,0.790613,0.733100,0.682498,0.642862,0.614128,0.594528
251.188643,0.998970,0.998418,0.997682,0.996702,0.995398,0.993661,0.991352,0.988283,0.984202,0.978692,0.970899,0.959209,0.941051,0.913083,0.872571,0.820499,0.763386,0.710252,0.667038,0.634910,0.612375
316.227766,0.999081,0.998643,0.998059,0.997282,0.996246,0.994866,0.993031,0.990590,0.987341,0.982948,0.976725,0.967358,0.952688,0.929669,0.895009,0.847792,0.792409,0.737585,0.690906,0.655234,0.629703
398.107171,0.999207,0.998859,0.998396,0.997778,0.996956,0.995860,0.994401,0.992461,0.989875,0.986376,0.981412,0.973919,0.962113,0.943328,0.914179,0.872392,0.820053,0.764605,0.714762,0.675373,0.646655
501.187234,0.999330,0.999054,0.998686,0.998196,0.997543,0.996672,0.995513,0.993970,0.991914,0.989128,0.985172,0.979188,0.969714,0.954483,0.930318,0.894126,0.845878,0.791089,0.738740,0.695553,0.663319
630.957344,0.999442,0.999223,0.998931,0.998542,0.998023,0.997332,0.996411,0.995185,0.993549,0.991333,0.988182,0.983409,0.975823,0.963532,0.943702,0.912928,0.869547,0.816828,0.762963,0.716131,0.680066
794.328235,0.999541,0.999367,0.999135,0.998826,0.998414,0.997865,0.997133,0.996159,0.994859,0.993095,0.990588,0.986784,0.980720,0.970837,0.954691,0.928963,0.890901,0.841510,0.787341,0.737339,0.697257
1000.000000,0.999625,0.999487,0.999303,0.999058,0.998730,0.998294,0.997713,0.996938,0.995905,0.994503,0.992508,0.989478,0.984638,0.976712,0.963642,0.942400,0.909674,0.864569,0.811519,0.759228,0.715166
