# Process start: 2015-11-02T21:39:56.932481
# Process finish: 2015-11-03T00:12:32.355471
# rup_dim_model = S14, mech = N, LW = False, AR = 1.0, ndip = 5, mindip = 0.698132, maxdip = 1.047198, ntheta = 73, maxnx = 40, nz = 20
# neps = 7, trunc = 3, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.000000,7.304198,7.206133,7.081907,6.925554,6.730703,6.491936,6.207668,5.885577,5.550079,5.244395,5.015082,4.882862,4.829005,4.815243,4.813487,4.813417,4.813416,4.813416,4.813416,4.813416,4.813416
1.258925,5.844160,5.763414,5.661520,5.534004,5.375982,5.183236,4.954518,4.695871,4.426566,4.180889,3.996087,3.889099,3.845273,3.833942,3.832432,3.832346,3.832343,3.832343,3.832343,3.832343,3.832343
1.584893,4.694116,4.627199,4.542836,4.437723,4.308270,4.151306,3.965902,3.756826,3.539269,3.340432,3.190221,3.102675,3.066436,3.056837,3.055431,3.055297,3.055283,3.055282,3.055282,3.055282,3.055282
1.995262,3.791516,3.735862,3.665514,3.577937,3.470585,3.341241,3.189324,3.018633,2.841140,2.678452,2.554741,2.481875,2.451172,2.442670,2.441189,2.440943,2.440898,2.440895,2.440895,2.440895,2.440895
2.511886,3.086579,3.040269,2.981421,2.907890,2.817788,2.709699,2.583448,2.442139,2.295223,2.159929,2.056010,1.993791,1.966802,1.958761,1.956992,1.956550,1.956446,1.956434,1.956434,1.956434,1.956434
3.162278,2.539651,2.501187,2.452005,2.390117,2.313879,2.222333,2.115690,1.996617,1.872616,1.757513,1.667740,1.612642,1.587658,1.579411,1.577094,1.576320,1.576088,1.576046,1.576043,1.576043,1.576043
3.981072,2.119050,2.087227,2.046289,1.994350,1.929758,1.851587,1.760163,1.657869,1.550740,1.449967,1.369558,1.318427,1.293794,1.284602,1.281382,1.280069,1.279605,1.279501,1.279492,1.279492,1.279492
5.011872,1.799324,1.773146,1.739284,1.695988,1.641558,1.574826,1.495827,1.406516,1.311790,1.220801,1.145797,1.095752,1.069742,1.058700,1.054116,1.052014,1.051184,1.050956,1.050922,1.050920,1.050920
6.309573,1.559844,1.538467,1.510681,1.474912,1.429498,1.373011,1.304917,1.226401,1.141248,1.056951,0.984398,0.932962,0.903811,0.889877,0.883368,0.880149,0.878725,0.878247,0.878147,0.878139,0.878139
7.943282,1.383711,1.366395,1.343796,1.314535,1.277074,1.229884,1.171887,1.103261,1.026459,0.947395,0.875695,0.821150,0.787259,0.769242,0.760075,0.755297,0.753009,0.752142,0.751926,0.751901,0.751900
10.000000,1.256926,1.243008,1.224781,1.201066,1.170493,1.131579,1.082965,1.023951,0.955531,0.881813,0.811003,0.752953,0.713356,0.690132,0.677469,0.670652,0.667213,0.665751,0.665292,0.665205,0.665199
12.589254,1.167835,1.156714,1.142106,1.123019,1.098265,1.066493,1.026296,0.976509,0.916934,0.849765,0.781227,0.720531,0.675036,0.645759,0.628777,0.619399,0.614455,0.612132,0.611281,0.611082,0.611064
15.848932,1.106809,1.097949,1.086280,1.070977,1.051029,1.025243,0.992300,0.950912,0.900222,0.840824,0.776442,0.714539,0.663464,0.627593,0.605535,0.593009,0.586208,0.582820,0.581439,0.581041,0.580976
19.952623,1.066093,1.059042,1.049733,1.037486,1.021452,1.000603,0.973751,0.939643,0.897189,0.845965,0.787267,0.725856,0.669909,0.627023,0.599070,0.582792,0.573813,0.569133,0.566990,0.566233,0.566065
25.118864,1.039634,1.034026,1.026609,1.016825,1.003969,0.987170,0.965386,0.937453,0.902216,0.858749,0.806462,0.747149,0.687552,0.637634,0.602983,0.582157,0.570492,0.564216,0.561142,0.559941,0.559626
31.622777,1.022877,1.018423,1.012523,1.004723,0.994444,0.980958,0.963371,0.940636,0.911619,0.875137,0.829452,0.773849,0.712716,0.656592,0.614692,0.588416,0.573494,0.565335,0.561158,0.559323,0.558714
39.810717,1.012528,1.008995,1.004308,0.998102,0.989904,0.979112,0.964973,0.946576,0.922868,0.892602,0.853563,0.803157,0.742911,0.682287,0.633326,0.600899,0.582017,0.571539,0.565968,0.563304,0.562305
50.118723,1.006299,1.003499,0.999780,0.994848,0.988320,0.979705,0.968376,0.953558,0.934317,0.909467,0.876712,0.832363,0.775329,0.712758,0.657712,0.618620,0.594911,0.581563,0.574309,0.570670,0.569157
63.095734,1.002662,1.000443,0.997493,0.993577,0.988385,0.981519,0.972463,0.960569,0.945035,0.924796,0.897707,0.859765,0.807852,0.745954,0.686237,0.640302,0.610959,0.594133,0.584864,0.580013,0.577769
79.432823,1.000623,0.998864,0.996524,0.993415,0.989289,0.983823,0.976596,0.967075,0.954582,0.938198,0.916031,0.884238,0.838396,0.779345,0.717040,0.664893,0.629341,0.608247,0.596451,0.590096,0.586974
100.000000,0.999547,0.998153,0.996297,0.993830,0.990552,0.986203,0.980444,0.972836,0.962818,0.949615,0.931611,0.905345,0.865905,0.811577,0.749146,0.691884,0.649705,0.623482,0.608602,0.600462,0.596286
125.892541,0.999040,0.997935,0.996463,0.994505,0.991901,0.988443,0.983857,0.977786,0.969771,0.959166,0.944621,0.923147,0.889961,0.841530,0.781152,0.720391,0.671775,0.639747,0.621096,0.610742,0.605232
158.489319,0.998858,0.997981,0.996814,0.995259,0.993192,0.990443,0.986793,0.981955,0.975552,0.967056,0.955352,0.937921,0.910409,0.868292,0.811820,0.749790,0.695586,0.657225,0.633954,0.620851,0.613729
199.526231,0.998853,0.998158,0.997231,0.995997,0.994355,0.992171,0.989267,0.985414,0.980306,0.973513,0.964122,0.950046,0.927485,0.891707,0.840631,0.779603,0.721047,0.676131,0.647438,0.630982,0.621916
251.188643,0.998938,0.998386,0.997650,0.996671,0.995367,0.993631,0.991322,0.988255,0.984185,0.978760,0.971243,0.959919,0.941565,0.911700,0.866708,0.808592,0.747566,0.696621,0.661902,0.641301,0.629781
316.227766,0.999061,0.998623,0.998039,0.997261,0.996225,0.994846,0.993011,0.990571,0.987329,0.983003,0.976996,0.967911,0.953064,0.928437,0.889737,0.836236,0.775021,0.719020,0.677802,0.652184,0.637649
398.107171,0.999194,0.998846,0.998383,0.997765,0.996942,0.995847,0.994388,0.992448,0.989867,0.986420,0.981626,0.974353,0.962392,0.942274,0.909680,0.861897,0.802559,0.743004,0.695405,0.664065,0.645819
501.187234,0.999321,0.999045,0.998678,0.998187,0.997534,0.996664,0.995504,0.993962,0.991909,0.989164,0.985341,0.979530,0.969924,0.953599,0.926541,0.884893,0.829242,0.768267,0.715056,0.677428,0.654613
630.957344,0.999437,0.999218,0.998926,0.998536,0.998018,0.997326,0.996405,0.995179,0.993546,0.991362,0.988317,0.983679,0.975982,0.962800,0.940581,0.905121,0.854646,0.794476,0.736826,0.692651,0.664445
794.328235,0.999538,0.999364,0.999132,0.998823,0.998410,0.997861,0.997129,0.996155,0.994857,0.993119,0.990695,0.986997,0.980842,0.970236,0.952139,0.922480,0.877907,0.820451,0.760202,0.709958,0.675739
1000.000000,0.999623,0.999485,0.999301,0.999055,0.998728,0.998292,0.997710,0.996936,0.995904,0.994522,0.992593,0.989647,0.984733,0.976223,0.961569,0.937072,0.898651,0.845629,0.785039,0.729672,0.688952
