# Program: /home/emthompson/DistanceConversion/RjbMeanVar.py
# Config file: Rjb_S14_mechA_ar1p0_seis0-15.ini
# Process start: 2015-11-03T13:57:22.604575
# Process finish: 2015-11-03T14:41:20.731894
# rup_dim_model = S14, mech = A, LW = False, AR = 1.0, ndip = 19, mindip = 0.000000, maxdip = 1.570796, ntheta = 73, maxnx = 50
# neps = 7, trunc = 3.000000, min_seis_depth = 0.000000, max_seis_depth = 15.000000
"Repi_km","R4","R4.25","R4.5","R4.75","R5","R5.25","R5.5","R5.75","R6","R6.25","R6.5","R6.75","R7","R7.25","R7.5","R7.75","R8","R8.25","R8.5","R8.75","R9"
1.000000,0.643253,0.556773,0.468772,0.386894,0.315333,0.254901,0.204837,0.163941,0.130953,0.104927,0.085449,0.072226,0.064311,0.060123,0.058151,0.057363,0.057130,0.057088,0.057085,0.057085,0.057085
1.258925,0.706029,0.626495,0.538993,0.451684,0.371679,0.302374,0.244103,0.195959,0.156758,0.125549,0.101915,0.085575,0.075509,0.069913,0.067071,0.065779,0.065301,0.065169,0.065149,0.065147,0.065147
1.584893,0.760483,0.691082,0.609437,0.521272,0.434934,0.356916,0.289861,0.233709,0.187491,0.150338,0.121921,0.102009,0.089485,0.082279,0.078375,0.076413,0.075560,0.075265,0.075192,0.075184,0.075184
1.995262,0.806174,0.747699,0.675620,0.592101,0.503639,0.418539,0.342597,0.277779,0.223744,0.179827,0.145845,0.121696,0.106194,0.096986,0.091773,0.089006,0.087693,0.087150,0.086966,0.086926,0.086923
2.511886,0.843840,0.795543,0.734355,0.659662,0.574524,0.486122,0.402524,0.328740,0.266164,0.214660,0.174288,0.145135,0.126049,0.114428,0.107621,0.103836,0.101933,0.101073,0.100730,0.100620,0.100598
3.162278,0.874584,0.835117,0.784393,0.720456,0.643253,0.556773,0.468772,0.386894,0.315379,0.255530,0.207939,0.173011,0.149715,0.135229,0.126502,0.121424,0.118720,0.117428,0.116864,0.116640,0.116570
3.981072,0.899516,0.867484,0.825944,0.772711,0.706029,0.626495,0.538993,0.451684,0.371725,0.303015,0.247361,0.205724,0.177377,0.159395,0.148334,0.141715,0.138040,0.136186,0.135319,0.134939,0.134796
5.011872,0.919641,0.893771,0.860006,0.816302,0.760483,0.691082,0.609437,0.521272,0.434978,0.357542,0.293161,0.243915,0.209631,0.187444,0.173571,0.165092,0.160199,0.157611,0.156357,0.155785,0.155540
6.309573,0.935828,0.915011,0.887711,0.852130,0.806174,0.747699,0.675620,0.592101,0.503678,0.419111,0.345779,0.288062,0.246863,0.219644,0.202366,0.191622,0.185229,0.181711,0.179940,0.179104,0.178721
7.943282,0.948812,0.932108,0.910122,0.881320,0.843840,0.795543,0.734355,0.659662,0.574554,0.486588,0.405372,0.338586,0.289428,0.256202,0.234798,0.221327,0.213151,0.208491,0.206033,0.204824,0.204264
10.000000,0.959205,0.945831,0.928178,0.904962,0.874584,0.835117,0.784393,0.720456,0.643270,0.557083,0.471047,0.395660,0.337640,0.297325,0.270969,0.254238,0.243913,0.237836,0.234509,0.232820,0.232007
12.589254,0.967511,0.956820,0.942679,0.924026,0.899516,0.867484,0.825944,0.772711,0.706031,0.626611,0.540472,0.458667,0.391582,0.343090,0.310787,0.290097,0.277176,0.269408,0.265014,0.262703,0.261557
15.848932,0.974141,0.965606,0.954298,0.939348,0.919641,0.893771,0.860006,0.816302,0.760468,0.690979,0.609901,0.525703,0.450768,0.393415,0.354123,0.328695,0.312677,0.302888,0.297183,0.294067,0.292481
19.952623,0.979426,0.972621,0.963591,0.951632,0.935828,0.915011,0.887711,0.852130,0.806143,0.747364,0.674911,0.593290,0.513693,0.447941,0.400752,0.369680,0.349942,0.337721,0.330434,0.326335,0.324177
25.118864,0.983637,0.978215,0.971013,0.961460,0.948812,0.932108,0.910122,0.881320,0.843802,0.795082,0.732677,0.657486,0.577526,0.505534,0.450347,0.412706,0.388507,0.373378,0.364207,0.358909,0.356031
31.622777,0.986990,0.982673,0.976933,0.969311,0.959205,0.945831,0.928178,0.904962,0.874547,0.834616,0.782078,0.715388,0.638996,0.564150,0.502143,0.457479,0.428028,0.409431,0.398010,0.391257,0.387485
39.810717,0.989658,0.986222,0.981652,0.975576,0.967511,0.956820,0.942679,0.924026,0.899483,0.867001,0.823422,0.765847,0.695691,0.621449,0.554816,0.503483,0.468180,0.445459,0.431337,0.422839,0.417974
50.118723,0.991780,0.989047,0.985409,0.980571,0.974141,0.965606,0.954298,0.939348,0.919612,0.893338,0.857576,0.808756,0.746063,0.675132,0.606642,0.549963,0.508711,0.481255,0.463926,0.453354,0.447171
63.095734,0.993467,0.991294,0.988400,0.984549,0.979426,0.972621,0.963591,0.951632,0.935803,0.914636,0.885513,0.844689,0.789829,0.723953,0.655957,0.595781,0.549200,0.516723,0.495652,0.482595,0.474815
79.432823,0.994809,0.993081,0.990779,0.987715,0.983637,0.978215,0.971013,0.961460,0.948791,0.931792,0.908213,0.874498,0.827373,0.767537,0.701714,0.639736,0.588910,0.551607,0.526420,0.510422,0.500733
100.000000,0.995875,0.994502,0.992672,0.990235,0.986990,0.982673,0.976933,0.969311,0.959188,0.945568,0.926561,0.898972,0.859103,0.805798,0.743467,0.681148,0.627225,0.585675,0.556370,0.537100,0.525152
125.892541,0.996723,0.995631,0.994177,0.992239,0.989658,0.986222,0.981652,0.975576,0.967497,0.956604,0.941333,0.918913,0.885658,0.839113,0.781328,0.719832,0.663697,0.618488,0.585255,0.562512,0.547952
158.489319,0.997396,0.996529,0.995373,0.993832,0.991780,0.989047,0.985409,0.980571,0.974129,0.965430,0.953190,0.935068,0.907660,0.867747,0.815262,0.755710,0.698194,0.649819,0.612981,0.586838,0.569479
199.526231,0.997932,0.997242,0.996323,0.995099,0.993467,0.991294,0.988400,0.984549,0.979417,0.972478,0.962686,0.948096,0.925701,0.892012,0.845344,0.788921,0.730944,0.679780,0.639549,0.610238,0.590109
251.188643,0.998357,0.997809,0.997079,0.996106,0.994809,0.993081,0.990779,0.987715,0.983630,0.978100,0.970279,0.958566,0.940389,0.912372,0.871757,0.819504,0.762119,0.708632,0.665021,0.632491,0.609566
316.227766,0.998695,0.998259,0.997679,0.996906,0.995875,0.994502,0.992672,0.990235,0.986984,0.982580,0.976340,0.966960,0.952280,0.929236,0.894521,0.847209,0.791672,0.736630,0.689691,0.653747,0.627948
398.107171,0.998963,0.998617,0.998156,0.997542,0.996723,0.995631,0.994177,0.992239,0.989653,0.986148,0.981175,0.973675,0.961863,0.943065,0.913887,0.872050,0.819628,0.764050,0.714040,0.674465,0.645554
501.187234,0.999176,0.998902,0.998535,0.998047,0.997396,0.996529,0.995373,0.993832,0.991776,0.988987,0.985026,0.979039,0.969562,0.954324,0.930143,0.893925,0.845633,0.790768,0.738312,0.694998,0.662624
630.957344,0.999346,0.999127,0.998837,0.998449,0.997932,0.997242,0.996323,0.995099,0.993464,0.991246,0.988094,0.983318,0.975731,0.963436,0.943597,0.912810,0.869406,0.816644,0.762712,0.715794,0.679631
794.328235,0.999480,0.999307,0.999076,0.998768,0.998357,0.997809,0.997079,0.996106,0.994807,0.993043,0.990535,0.986730,0.980666,0.970780,0.954629,0.928894,0.890820,0.841406,0.787195,0.737134,0.696979
1000.000000,0.999587,0.999449,0.999266,0.999021,0.998695,0.998259,0.997679,0.996906,0.995873,0.994472,0.992476,0.989447,0.984606,0.976679,0.963606,0.942360,0.909628,0.864511,0.811436,0.759105,0.714991
